level,route,seed,deviation_arm,official_status,anchor_step,deviation_step,role,step,sim_time_s,ego_x,ego_y,ego_speed_mps,ego_dense_distance_m,rc_dense_index,target_dense_index,target_dense_distance_m,target_world_xy,selected_target_world_xy,kalman_world_xy,gps_world_xy,kalman_gps_delta_m,selected_pop_distance_m,command_1based,next_command_1based,steer,route_endpoint_world_xy,waypoint_endpoint_world_xy,route_endpoint_correct_dense_m,route_endpoint_wrong_straight_m,waypoint_endpoint_correct_dense_m,waypoint_endpoint_wrong_straight_m,light_state,nearest_actor_json
2,2084,1,E,Failed - Agent deviated from the route,456,305,B_same_progress,243,12.200000181794167,-1391.0582275390625,5323.15380859375,3.8411559763409673,0.0020014038075817533,24,44,2.6695063915864487e-10,"[-1377.487060547135, 5313.930175782053]","[-1377.487060547135, 5313.930175782053]","[-1390.9527048441735, 5323.220740516577]","[-1391.1895850474457, 5322.915964381365]",0.38600611821249964,5.0,1,4,-0.004462499171495438,"[-1379.8642673626312, 5321.708060451914]","[-1378.2583075806929, 5315.764828122863]",0.1555484799964416,1.4380369736564953,0.787176995907021,7.379842848756251,Red,"[{""id"": 154, ""type"": ""traffic.stop"", ""relative_xy_m"": [7.1297269615562655, 3.7726684263818537], ""relative_velocity_xy_mps"": [-3.8411559763409673, 0.006741399585162502], ""distance_m"": 8.06635193887304}]"
2,2084,1,E,Failed - Agent deviated from the route,456,306,deviation,306,15.350000228732824,-1391.902587890625,5323.1572265625,0.0,0.0005919930493971458,24,30,3.2650867710557867e-10,"[-1386.6037597657808, 5323.1518554684235]","[-1386.6037597657808, 5323.1518554684235]","[-1391.8718242346233, 5323.240257264184]","[-1391.7509525163696, 5323.147156448206]",0.15257042376994015,5.0,4,1,0.0,"[-1380.5463487766694, 5322.28297125242]","[-1391.06159076699, 5323.159499696391]",0.04995532269811254,0.86373124862791,7.457837821039907,7.457837821039907,Red,"[{""id"": 3730, ""type"": ""vehicle.dodge.charger_2020"", ""relative_xy_m"": [1.615572090153578, -2.746523333886468], ""relative_velocity_xy_mps"": [-9.81749577889403, -0.027522671003654055], ""distance_m"": 3.1864499999319054}]"
2,2084,1,E,Failed - Agent deviated from the route,456,306,B_same_time,306,15.350000228732824,-1389.178466796875,5323.1435546875,0.0,0.010825036665536478,26,44,2.6695063915864487e-10,"[-1377.487060547135, 5313.930175782053]","[-1377.487060547135, 5313.930175782053]","[-1389.127933586027, 5323.227038104961]","[-1389.0268314226719, 5323.133484574876]",0.13774581818137563,5.0,1,4,0.0,"[-1378.6761813222377, 5320.034172622254]","[-1388.7404062228745, 5323.140662994464]",0.3872956604443839,3.110870585946427,5.136653911639939,5.136653911639939,Red,"[{""id"": 3730, ""type"": ""vehicle.dodge.charger_2020"", ""relative_xy_m"": [-1.1044699929623405, -2.7445195656301085], ""relative_velocity_xy_mps"": [-9.817443522255514, -0.04223213639575093], ""distance_m"": 2.9584187687818493}]"
2,2084,1,E,Failed - Agent deviated from the route,456,306,B_same_progress,243,12.200000181794167,-1391.0582275390625,5323.15380859375,3.8411559763409673,0.0020014038075817533,24,44,2.6695063915864487e-10,"[-1377.487060547135, 5313.930175782053]","[-1377.487060547135, 5313.930175782053]","[-1390.9527048441735, 5323.220740516577]","[-1391.1895850474457, 5322.915964381365]",0.38600611821249964,5.0,1,4,-0.004462499171495438,"[-1379.8642673626312, 5321.708060451914]","[-1378.2583075806929, 5315.764828122863]",0.1555484799964416,1.4380369736564953,0.787176995907021,7.379842848756251,Red,"[{""id"": 154, ""type"": ""traffic.stop"", ""relative_xy_m"": [7.1297269615562655, 3.7726684263818537], ""relative_velocity_xy_mps"": [-3.8411559763409673, 0.006741399585162502], ""distance_m"": 8.06635193887304}]"
2,2084,1,E,Failed - Agent deviated from the route,456,307,deviation,307,15.400000229477882,-1391.902587890625,5323.1572265625,0.0,0.0005919930493971458,24,30,3.2650867710557867e-10,"[-1386.6037597657808, 5323.1518554684235]","[-1386.6037597657808, 5323.1518554684235]","[-1391.8626126867273, 5323.253743056658]","[-1391.2212399805264, 5324.200334602035]",1.1434135306344004,5.0,4,1,0.0,"[-1380.543737132701, 5322.2849147937395]","[-1390.93934073495, 5323.158353648223]",0.046981107623969155,0.8617853921447598,7.335586416484844,7.335586416484844,Red,"[{""id"": 3730, ""type"": ""vehicle.dodge.charger_2020"", ""relative_xy_m"": [1.1116674479993283, -2.7478867204930735], ""relative_velocity_xy_mps"": [-10.129873570154345, -0.028393809074818373], ""distance_m"": 2.9642344616449483}]"
2,2084,1,E,Failed - Agent deviated from the route,456,307,B_same_time,307,15.400000229477882,-1389.178466796875,5323.1435546875,0.0,0.010825036665536478,26,44,2.6695063915864487e-10,"[-1377.487060547135, 5313.930175782053]","[-1377.487060547135, 5313.930175782053]","[-1389.1189923289496, 5323.240517373768]","[-1388.4971188868285, 5324.186662727154]",1.1322180036323575,5.0,1,4,0.0,"[-1378.6406003607199, 5320.116183752622]","[-1388.7950092736273, 5323.141395594721]",0.3102604363936631,3.028827935689006,5.191255700710566,5.191255700710566,Red,"[{""id"": 3730, ""type"": ""vehicle.dodge.charger_2020"", ""relative_xy_m"": [-1.6083720267580641, -2.7466379480731886], ""relative_velocity_xy_mps"": [-10.129819657668415, -0.04357130729971541], ""distance_m"": 3.182904427445716}]"
2,2084,1,E,Failed - Agent deviated from the route,456,307,B_same_progress,243,12.200000181794167,-1391.0582275390625,5323.15380859375,3.8411559763409673,0.0020014038075817533,24,44,2.6695063915864487e-10,"[-1377.487060547135, 5313.930175782053]","[-1377.487060547135, 5313.930175782053]","[-1390.9527048441735, 5323.220740516577]","[-1391.1895850474457, 5322.915964381365]",0.38600611821249964,5.0,1,4,-0.004462499171495438,"[-1379.8642673626312, 5321.708060451914]","[-1378.2583075806929, 5315.764828122863]",0.1555484799964416,1.4380369736564953,0.787176995907021,7.379842848756251,Red,"[{""id"": 154, ""type"": ""traffic.stop"", ""relative_xy_m"": [7.1297269615562655, 3.7726684263818537], ""relative_velocity_xy_mps"": [-3.8411559763409673, 0.006741399585162502], ""distance_m"": 8.06635193887304}]"
2,2084,1,E,Failed - Agent deviated from the route,456,308,deviation,308,15.45000023022294,-1391.902587890625,5323.1572265625,0.0,0.0005919930493971458,24,30,3.2650867710557867e-10,"[-1386.6037597657808, 5323.1518554684235]","[-1386.6037597657808, 5323.1518554684235]","[-1391.8678298198088, 5323.245262514827]","[-1392.2318599953542, 5322.6500087684135]",0.6977427830705663,5.0,4,1,0.0,"[-1380.5437990342778, 5322.268069204347]","[-1391.0828720442576, 5323.159448196968]",0.061694377030546844,0.8786310298065897,7.479119009632536,7.479119009632536,Red,"[{""id"": 3730, ""type"": ""vehicle.dodge.charger_2020"", ""relative_xy_m"": [0.6167977422315264, -2.7497051914538893], ""relative_velocity_xy_mps"": [-9.817421484926742, -0.027497326626651344], ""distance_m"": 2.8180344381732416}]"
2,2084,1,E,Failed - Agent deviated from the route,456,308,B_same_time,308,15.45000023022294,-1389.178466796875,5323.1435546875,0.0,0.010825036665536478,26,44,2.6695063915864487e-10,"[-1377.487060547135, 5313.930175782053]","[-1377.487060547135, 5313.930175782053]","[-1389.1244952597078, 5323.232030944439]","[-1389.5077389016565, 5322.6363368933135]",0.7083269666198876,5.0,1,4,0.0,"[-1378.6405502646687, 5320.125867947316]","[-1388.849125263448, 5323.141896790527]",0.3045200002885936,3.0191437003798276,5.245370884420896,5.245370884420896,Red,"[{""id"": 3730, ""type"": ""vehicle.dodge.charger_2020"", ""relative_xy_m"": [-2.1032384524583274, -2.7491978773675316], ""relative_velocity_xy_mps"": [-9.817369266344947, -0.04220668073298085], ""distance_m"": 3.46145936807316}]"
2,2084,1,E,Failed - Agent deviated from the route,456,308,B_same_progress,243,12.200000181794167,-1391.0582275390625,5323.15380859375,3.8411559763409673,0.0020014038075817533,24,44,2.6695063915864487e-10,"[-1377.487060547135, 5313.930175782053]","[-1377.487060547135, 5313.930175782053]","[-1390.9527048441735, 5323.220740516577]","[-1391.1895850474457, 5322.915964381365]",0.38600611821249964,5.0,1,4,-0.004462499171495438,"[-1379.8642673626312, 5321.708060451914]","[-1378.2583075806929, 5315.764828122863]",0.1555484799964416,1.4380369736564953,0.787176995907021,7.379842848756251,Red,"[{""id"": 154, ""type"": ""traffic.stop"", ""relative_xy_m"": [7.1297269615562655, 3.7726684263818537], ""relative_velocity_xy_mps"": [-3.8411559763409673, 0.006741399585162502], ""distance_m"": 8.06635193887304}]"
2,2084,1,E,Failed - Agent deviated from the route,456,309,deviation,309,15.500000230967999,-1391.902587890625,5323.1572265625,0.0,0.0005919930493971458,24,30,3.2650867710557867e-10,"[-1386.6037597657808, 5323.1518554684235]","[-1386.6037597657808, 5323.1518554684235]","[-1391.8739256332906, 5323.241075245557]","[-1392.2968740668005, 5322.947162897532]",0.5150435377036848,5.0,4,1,0.0,"[-1380.5489468325425, 5322.284465978316]","[-1391.1749089621162, 5323.160732451364]",0.04992602001824219,0.8622388271984949,7.5711576566239795,7.5711576566239795,Red,"[{""id"": 3730, ""type"": ""vehicle.dodge.charger_2020"", ""relative_xy_m"": [0.11301337531702127, -2.750579851544946], ""relative_velocity_xy_mps"": [-10.129774488833739, -0.02836619337220121], ""distance_m"": 2.752900568986385}]"
2,2084,1,E,Failed - Agent deviated from the route,456,309,B_same_time,309,15.500000230967999,-1389.178466796875,5323.1435546875,0.0,0.010825036665536478,26,44,2.6695063915864487e-10,"[-1377.487060547135, 5313.930175782053]","[-1377.487060547135, 5313.930175782053]","[-1389.1308633594583, 5323.227837700536]","[-1389.5727529731028, 5322.933491022503]",0.5309485827418797,5.0,1,4,0.0,"[-1378.6286288687243, 5320.16501163873]","[-1389.0477348722743, 5323.142176501456]",0.2718430435679385,2.979989452818367,5.4439799176803705,5.4439799176803705,Red,"[{""id"": 3730, ""type"": ""vehicle.dodge.charger_2020"", ""relative_xy_m"": [-2.607020943405377, -2.750827353635946], ""relative_velocity_xy_mps"": [-10.12972061783547, -0.043543543175134376], ""distance_m"": 3.7899352671076065}]"
2,2084,1,E,Failed - Agent deviated from the route,456,309,B_same_progress,243,12.200000181794167,-1391.0582275390625,5323.15380859375,3.8411559763409673,0.0020014038075817533,24,44,2.6695063915864487e-10,"[-1377.487060547135, 5313.930175782053]","[-1377.487060547135, 5313.930175782053]","[-1390.9527048441735, 5323.220740516577]","[-1391.1895850474457, 5322.915964381365]",0.38600611821249964,5.0,1,4,-0.004462499171495438,"[-1379.8642673626312, 5321.708060451914]","[-1378.2583075806929, 5315.764828122863]",0.1555484799964416,1.4380369736564953,0.787176995907021,7.379842848756251,Red,"[{""id"": 154, ""type"": ""traffic.stop"", ""relative_xy_m"": [7.1297269615562655, 3.7726684263818537], ""relative_velocity_xy_mps"": [-3.8411559763409673, 0.006741399585162502], ""distance_m"": 8.06635193887304}]"
2,2084,1,E,Failed - Agent deviated from the route,456,310,deviation,310,15.550000231713057,-1391.902587890625,5323.1572265625,0.0,0.0005919930493971458,24,30,3.2650867710557867e-10,"[-1386.6037597657808, 5323.1518554684235]","[-1386.6037597657808, 5323.1518554684235]","[-1391.8770974821846, 5323.248443031755]","[-1392.1000838790608, 5323.765595279901]",0.563177930102259,5.0,4,1,0.0,"[-1380.5517071001768, 5322.242076726655]","[-1391.1267622818264, 5323.157906840088]",0.08822631473840245,0.9046305099153851,7.523007309982035,7.523007309982035,Red,"[{""id"": 3730, ""type"": ""vehicle.dodge.charger_2020"", ""relative_xy_m"": [-0.3819801941877343, -2.751910493114516], ""relative_velocity_xy_mps"": [-9.817524337558853, -0.027536756124190057], ""distance_m"": 2.7782944823876172}]"
2,2084,1,E,Failed - Agent deviated from the route,456,310,B_same_time,310,15.550000231713057,-1389.178466796875,5323.1435546875,0.0,0.010825036665536478,26,44,2.6695063915864487e-10,"[-1377.487060547135, 5313.930175782053]","[-1377.487060547135, 5313.930175782053]","[-1389.1343453997174, 5323.235199543046]","[-1389.3759627853628, 5323.751923405245]",0.5704230980700836,5.0,1,4,0.0,"[-1378.6063976596672, 5320.183410802982]","[-1388.9888945458083, 5323.14249519775]",0.2430410844817371,2.961570581828738,5.385139224888188,5.385139224888188,Red,"[{""id"": 3730, ""type"": ""vehicle.dodge.charger_2020"", ""relative_xy_m"": [-3.1020119636154764, -2.7528996396709142], ""relative_velocity_xy_mps"": [-9.817472059784627, -0.042246264289757], ""distance_m"": 4.147400951019059}]"
2,2084,1,E,Failed - Agent deviated from the route,456,310,B_same_progress,243,12.200000181794167,-1391.0582275390625,5323.15380859375,3.8411559763409673,0.0020014038075817533,24,44,2.6695063915864487e-10,"[-1377.487060547135, 5313.930175782053]","[-1377.487060547135, 5313.930175782053]","[-1390.9527048441735, 5323.220740516577]","[-1391.1895850474457, 5322.915964381365]",0.38600611821249964,5.0,1,4,-0.004462499171495438,"[-1379.8642673626312, 5321.708060451914]","[-1378.2583075806929, 5315.764828122863]",0.1555484799964416,1.4380369736564953,0.787176995907021,7.379842848756251,Red,"[{""id"": 154, ""type"": ""traffic.stop"", ""relative_xy_m"": [7.1297269615562655, 3.7726684263818537], ""relative_velocity_xy_mps"": [-3.8411559763409673, 0.006741399585162502], ""distance_m"": 8.06635193887304}]"
2,2084,1,E,Failed - Agent deviated from the route,456,311,deviation,311,15.600000232458115,-1391.902587890625,5323.1572265625,0.0,0.0005919930493971458,24,30,3.2650867710557867e-10,"[-1386.6037597657808, 5323.1518554684235]","[-1386.6037597657808, 5323.1518554684235]","[-1391.8818792190762, 5323.239425471401]","[-1392.2157583505511, 5322.606472003638]",0.7156153762930572,5.0,4,1,0.0,"[-1380.545121873352, 5322.262336721889]","[-1390.8572700439777, 5323.157857516617]",0.06733935023299385,0.8843646830644901,7.253515192655583,7.253515192655583,Red,"[{""id"": 3730, ""type"": ""vehicle.dodge.charger_2020"", ""relative_xy_m"": [-0.8857627668536349, -2.75327343115897], ""relative_velocity_xy_mps"": [-10.129536626510635, -0.028473908532422404], ""distance_m"": 2.8922465776399657}]"
2,2084,1,E,Failed - Agent deviated from the route,456,311,B_same_time,311,15.600000232458115,-1389.178466796875,5323.1435546875,0.0,0.010825036665536478,26,44,2.6695063915864487e-10,"[-1377.487060547135, 5313.930175782053]","[-1377.487060547135, 5313.930175782053]","[-1389.1394154327975, 5323.226176375663]","[-1389.4916372568534, 5322.592800130048]",0.7247245558492484,5.0,1,4,0.0,"[-1378.6168114523944, 5320.1840547671]","[-1389.0995326925101, 5323.1424419068535]",0.2510809647987771,2.960935852603719,5.495777349460037,5.495777349460037,Red,"[{""id"": 3730, ""type"": ""vehicle.dodge.charger_2020"", ""relative_xy_m"": [-3.605791928731945, -2.7550173906563487], ""relative_velocity_xy_mps"": [-10.129482594390362, -0.04365090182672925], ""distance_m"": 4.537825057902448}]"
2,2084,1,E,Failed - Agent deviated from the route,456,311,B_same_progress,243,12.200000181794167,-1391.0582275390625,5323.15380859375,3.8411559763409673,0.0020014038075817533,24,44,2.6695063915864487e-10,"[-1377.487060547135, 5313.930175782053]","[-1377.487060547135, 5313.930175782053]","[-1390.9527048441735, 5323.220740516577]","[-1391.1895850474457, 5322.915964381365]",0.38600611821249964,5.0,1,4,-0.004462499171495438,"[-1379.8642673626312, 5321.708060451914]","[-1378.2583075806929, 5315.764828122863]",0.1555484799964416,1.4380369736564953,0.787176995907021,7.379842848756251,Red,"[{""id"": 154, ""type"": ""traffic.stop"", ""relative_xy_m"": [7.1297269615562655, 3.7726684263818537], ""relative_velocity_xy_mps"": [-3.8411559763409673, 0.006741399585162502], ""distance_m"": 8.06635193887304}]"
2,2084,1,E,Failed - Agent deviated from the route,456,312,deviation,312,15.650000233203173,-1391.902587890625,5323.1572265625,0.0,0.0005919930493971458,24,30,3.2650867710557867e-10,"[-1386.6037597657808, 5323.1518554684235]","[-1386.6037597657808, 5323.1518554684235]","[-1391.8815667462618, 5323.247030695928]","[-1391.8590097196775, 5323.780870445614]",0.5343161028766997,5.0,4,1,0.0,"[-1380.5477554968659, 5322.254411775641]","[-1390.8638262907025, 5323.156481605153]",0.07553784212492162,0.8922919616160104,7.26006996513876,7.26006996513876,Red,"[{""id"": 3730, ""type"": ""vehicle.dodge.charger_2020"", ""relative_xy_m"": [-1.3805104031330875, -2.7550914535576347], ""relative_velocity_xy_mps"": [-9.81727605812095, -0.027364973810097684], ""distance_m"": 3.081612871634755}]"
2,2084,1,E,Failed - Agent deviated from the route,456,312,B_same_time,312,15.650000233203173,-1389.178466796875,5323.1435546875,0.0,0.010825036665536478,26,44,2.6695063915864487e-10,"[-1377.487060547135, 5313.930175782053]","[-1377.487060547135, 5313.930175782053]","[-1389.1393493321655, 5323.233775958735]","[-1389.1348886259798, 5323.767198570215]",0.5334412623128393,5.0,1,4,0.0,"[-1378.6222808216205, 5320.133545274437]","[-1389.0881460249273, 5323.141144482325]",0.28523155688703844,3.0114501754808933,5.484392493903007,5.484392493903007,Red,"[{""id"": 3730, ""type"": ""vehicle.dodge.charger_2020"", ""relative_xy_m"": [-4.100536285752953, -2.7575766884930464], ""relative_velocity_xy_mps"": [-9.817224038005836, -0.042074110172856435], ""distance_m"": 4.941520719747809}]"
2,2084,1,E,Failed - Agent deviated from the route,456,312,B_same_progress,243,12.200000181794167,-1391.0582275390625,5323.15380859375,3.8411559763409673,0.0020014038075817533,24,44,2.6695063915864487e-10,"[-1377.487060547135, 5313.930175782053]","[-1377.487060547135, 5313.930175782053]","[-1390.9527048441735, 5323.220740516577]","[-1391.1895850474457, 5322.915964381365]",0.38600611821249964,5.0,1,4,-0.004462499171495438,"[-1379.8642673626312, 5321.708060451914]","[-1378.2583075806929, 5315.764828122863]",0.1555484799964416,1.4380369736564953,0.787176995907021,7.379842848756251,Red,"[{""id"": 154, ""type"": ""traffic.stop"", ""relative_xy_m"": [7.1297269615562655, 3.7726684263818537], ""relative_velocity_xy_mps"": [-3.8411559763409673, 0.006741399585162502], ""distance_m"": 8.06635193887304}]"
2,2084,1,E,Failed - Agent deviated from the route,456,313,deviation,313,15.70000023394823,-1391.902587890625,5323.1572265625,0.0,0.0005919930493971458,24,30,3.2650867710557867e-10,"[-1386.6037597657808, 5323.1518554684235]","[-1386.6037597657808, 5323.1518554684235]","[-1391.8749161566602, 5323.223349301654]","[-1391.4139153771528, 5321.561096241037]",1.724994769915302,5.0,4,1,0.0,"[-1380.5398203678633, 5322.287769072726]","[-1390.0802149808803, 5323.155369599514]",0.04257332617099228,0.8589276410095754,6.476457953513561,6.476457953513561,Red,"[{""id"": 3730, ""type"": ""vehicle.dodge.charger_2020"", ""relative_xy_m"": [-1.8842947700475925, -2.7559661136486913], ""relative_velocity_xy_mps"": [-10.130012653449317, -0.0284357438018283], ""distance_m"": 3.3385499846503097}]"
2,2084,1,E,Failed - Agent deviated from the route,456,313,B_same_time,313,15.70000023394823,-1389.178466796875,5323.1435546875,0.0,0.010825036665536478,26,44,2.6695063915864487e-10,"[-1377.487060547135, 5313.930175782053]","[-1377.487060547135, 5313.930175782053]","[-1389.1329725036162, 5323.21008877391]","[-1388.6897942834553, 5321.547424365436]",1.7207149299142432,5.0,1,4,0.0,"[-1378.6117277989576, 5320.160000562047]","[-1388.8650126092666, 5323.138418543388]",0.2611290031642591,2.9849855401675778,5.261264333424763,5.261264333424763,Red,"[{""id"": 3730, ""type"": ""vehicle.dodge.charger_2020"", ""relative_xy_m"": [-4.604318776700003, -2.7592061647614607], ""relative_velocity_xy_mps"": [-10.129958677976722, -0.043613450367340253], ""distance_m"": 5.367771423703682}]"
2,2084,1,E,Failed - Agent deviated from the route,456,313,B_same_progress,243,12.200000181794167,-1391.0582275390625,5323.15380859375,3.8411559763409673,0.0020014038075817533,24,44,2.6695063915864487e-10,"[-1377.487060547135, 5313.930175782053]","[-1377.487060547135, 5313.930175782053]","[-1390.9527048441735, 5323.220740516577]","[-1391.1895850474457, 5322.915964381365]",0.38600611821249964,5.0,1,4,-0.004462499171495438,"[-1379.8642673626312, 5321.708060451914]","[-1378.2583075806929, 5315.764828122863]",0.1555484799964416,1.4380369736564953,0.787176995907021,7.379842848756251,Red,"[{""id"": 154, ""type"": ""traffic.stop"", ""relative_xy_m"": [7.1297269615562655, 3.7726684263818537], ""relative_velocity_xy_mps"": [-3.8411559763409673, 0.006741399585162502], ""distance_m"": 8.06635193887304}]"
2,2084,1,E,Failed - Agent deviated from the route,456,314,deviation,314,15.750000234693289,-1391.902587890625,5323.158203125,-0.00017858548976357365,0.0015685550837353035,24,30,3.2650867710557867e-10,"[-1386.6037597657808, 5323.1518554684235]","[-1386.6037597657808, 5323.1518554684235]","[-1391.879690008547, 5323.229279649489]","[-1392.0804234272584, 5323.645067125699]",0.461706758408708,5.0,4,1,0.0031940892804414034,"[-1380.5437537297287, 5322.2813747822165]","[-1390.0571208066617, 5323.157016613779]",0.05007478252461331,0.8653254169940191,6.4533655192276544,6.4533655192276544,Red,"[{""id"": 3730, ""type"": ""vehicle.dodge.charger_2020"", ""relative_xy_m"": [-2.3792829560890514, -2.758761589697243], ""relative_velocity_xy_mps"": [-9.817017651787634, -0.027473703765438683], ""distance_m"": 3.6430417090564187}]"
2,2084,1,E,Failed - Agent deviated from the route,456,314,B_same_time,314,15.750000234693289,-1389.178466796875,5323.1435546875,0.0,0.010825036665536478,26,44,2.6695063915864487e-10,"[-1377.487060547135, 5313.930175782053]","[-1377.487060547135, 5313.930175782053]","[-1389.1361430067186, 5323.215992854188]","[-1389.3563023335607, 5323.630418688843]",0.46927486788140493,5.0,1,4,0.0,"[-1378.6196379642997, 5320.141140833774]","[-1389.0367622937922, 5323.139490107314]",0.2786243659414096,3.003852275522781,5.433011591737847,5.433011591737847,Red,"[{""id"": 3730, ""type"": ""vehicle.dodge.charger_2020"", ""relative_xy_m"": [-5.099307271079521, -2.7617667255134495], ""relative_velocity_xy_mps"": [-9.81714394597696, -0.04225505100528775], ""distance_m"": 5.799162878471146}]"
2,2084,1,E,Failed - Agent deviated from the route,456,314,B_same_progress,243,12.200000181794167,-1391.0582275390625,5323.15380859375,3.8411559763409673,0.0020014038075817533,24,44,2.6695063915864487e-10,"[-1377.487060547135, 5313.930175782053]","[-1377.487060547135, 5313.930175782053]","[-1390.9527048441735, 5323.220740516577]","[-1391.1895850474457, 5322.915964381365]",0.38600611821249964,5.0,1,4,-0.004462499171495438,"[-1379.8642673626312, 5321.708060451914]","[-1378.2583075806929, 5315.764828122863]",0.1555484799964416,1.4380369736564953,0.787176995907021,7.379842848756251,Red,"[{""id"": 154, ""type"": ""traffic.stop"", ""relative_xy_m"": [7.1297269615562655, 3.7726684263818537], ""relative_velocity_xy_mps"": [-3.8411559763409673, 0.006741399585162502], ""distance_m"": 8.06635193887304}]"
2,2084,1,E,Failed - Agent deviated from the route,456,315,deviation,315,15.800000235438347,-1391.902587890625,5323.158203125,-0.00019931652368435966,0.0015685550837353035,24,30,3.2650867710557867e-10,"[-1386.6037597657808, 5323.1518554684235]","[-1386.6037597657808, 5323.1518554684235]","[-1391.8808799690817, 5323.214338683787]","[-1391.8753245885214, 5322.165365119635]",1.0489882747406578,5.0,4,1,0.0,"[-1380.5424177327493, 5322.290687932883]","[-1390.0098750178681, 5323.15817561231]",0.0413023831107794,0.8560110852662468,6.4061212437618655,6.4061212437618655,Red,"[{""id"": 3730, ""type"": ""vehicle.dodge.charger_2020"", ""relative_xy_m"": [-2.8830655294724346, -2.7601245271229065], ""relative_velocity_xy_mps"": [-10.129766756553792, -0.028475241598545163], ""distance_m"": 3.9912847871904127}]"
2,2084,1,E,Failed - Agent deviated from the route,456,315,B_same_time,315,15.800000235438347,-1389.178466796875,5323.1435546875,0.0,0.010825036665536478,26,44,2.6695063915864487e-10,"[-1377.487060547135, 5313.930175782053]","[-1377.487060547135, 5313.930175782053]","[-1389.1363906848135, 5323.201029757941]","[-1389.1512034948237, 5322.150716681216]",1.0504175257864445,5.0,1,4,0.0,"[-1378.627390477361, 5320.15275726787]","[-1389.0851393494486, 5323.140287141129]",0.27805457530770633,2.99224272069187,5.4813871823336555,5.4813871823336555,Red,"[{""id"": 3730, ""type"": ""vehicle.dodge.charger_2020"", ""relative_xy_m"": [-5.6030872361959885, -2.763884476498884], ""relative_velocity_xy_mps"": [-10.129912158811868, -0.043572564401467555], ""distance_m"": 6.247691091583667}]"
2,2084,1,E,Failed - Agent deviated from the route,456,315,B_same_progress,243,12.200000181794167,-1391.0582275390625,5323.15380859375,3.8411559763409673,0.0020014038075817533,24,44,2.6695063915864487e-10,"[-1377.487060547135, 5313.930175782053]","[-1377.487060547135, 5313.930175782053]","[-1390.9527048441735, 5323.220740516577]","[-1391.1895850474457, 5322.915964381365]",0.38600611821249964,5.0,1,4,-0.004462499171495438,"[-1379.8642673626312, 5321.708060451914]","[-1378.2583075806929, 5315.764828122863]",0.1555484799964416,1.4380369736564953,0.787176995907021,7.379842848756251,Red,"[{""id"": 154, ""type"": ""traffic.stop"", ""relative_xy_m"": [7.1297269615562655, 3.7726684263818537], ""relative_velocity_xy_mps"": [-3.8411559763409673, 0.006741399585162502], ""distance_m"": 8.06635193887304}]"
2,2084,1,E,Failed - Agent deviated from the route,456,316,deviation,316,15.850000236183405,-1391.9024658203125,5323.158203125,-0.0002382729457497196,0.0015686742930816977,24,30,3.2650867710557867e-10,"[-1386.6037597657808, 5323.1518554684235]","[-1386.6037597657808, 5323.1518554684235]","[-1391.8757973954532, 5323.21609895069]","[-1391.5205713873072, 5323.339677629785]",0.37610797225023895,5.0,4,1,0.0,"[-1380.540976504691, 5322.29515906686]","[-1390.6408140029055, 5323.159795172685]",0.03669879198960042,0.8515386750095223,7.037061894418418,7.037061894418418,Red,"[{""id"": 3730, ""type"": ""vehicle.dodge.charger_2020"", ""relative_xy_m"": [-3.3780590989771904, -2.7614551686924766], ""relative_velocity_xy_mps"": [-9.81695710013217, -0.027481140192299275], ""distance_m"": 4.363131664857363}]"
2,2084,1,E,Failed - Agent deviated from the route,456,316,B_same_time,316,15.850000236183405,-1389.178466796875,5323.1435546875,0.0,0.010825036665536478,26,44,2.6695063915864487e-10,"[-1377.487060547135, 5313.930175782053]","[-1377.487060547135, 5313.930175782053]","[-1389.131584861637, 5323.202771022637]","[-1388.7965723639222, 5323.325029191505]",0.3566236580487909,5.0,1,4,0.0,"[-1378.6221774734638, 5320.153523768803]","[-1389.10011433337, 5323.14012809188]",0.2733890367792145,2.991471597323146,5.49636241196126,5.49636241196126,Red,"[{""id"": 154, ""type"": ""traffic.stop"", ""relative_xy_m"": [5.240839018849389, 3.7903446483889573], ""relative_velocity_xy_mps"": [0.0, 0.0], ""distance_m"": 6.467851743435763}]"
2,2084,1,E,Failed - Agent deviated from the route,456,316,B_same_progress,243,12.200000181794167,-1391.0582275390625,5323.15380859375,3.8411559763409673,0.0020014038075817533,24,44,2.6695063915864487e-10,"[-1377.487060547135, 5313.930175782053]","[-1377.487060547135, 5313.930175782053]","[-1390.9527048441735, 5323.220740516577]","[-1391.1895850474457, 5322.915964381365]",0.38600611821249964,5.0,1,4,-0.004462499171495438,"[-1379.8642673626312, 5321.708060451914]","[-1378.2583075806929, 5315.764828122863]",0.1555484799964416,1.4380369736564953,0.787176995907021,7.379842848756251,Red,"[{""id"": 154, ""type"": ""traffic.stop"", ""relative_xy_m"": [7.1297269615562655, 3.7726684263818537], ""relative_velocity_xy_mps"": [-3.8411559763409673, 0.006741399585162502], ""distance_m"": 8.06635193887304}]"
