source,route,seed,step,sim_time,speed,raw_speed,plan_curvature,dense_turn_distance_m,b_executed,b_raw,c_shadow,d_shadow,c_replay,c_replay_diff,b_replay_diff,horizon_m,station_m,lookahead_m,lookahead_s,aim_x,aim_y,pursuit_curvature,c_nominal,c_after_rate,c_after_max,rate_clamped,max_clamped,horizon_capped,aim_b,b_pid_on_c_aim,no_rate,no_max,c_target_speed,c_reason,time_0.3,time_0.4,time_0.6,time_0.7,time_1.0,b_aim_index,b_aim_x,b_aim_y,b_aim_target_m,b_aim_actual_m,b_angle,b_p,b_i,b_d,b_pid,b_desired_speed,b_brake
W2,27494,0,174,8.75000013038516,6.8729722885398585,6.8729722885398585,-0.11183873971122252,nan,-0.0797700434923172,-0.07977004567782084,-0.13593364490111617,-0.20711282079203142,-0.13593364490111587,3.0531133177191805e-16,5.432391203541442e-09,10.598653067937171,0.0,3.4364861442699293,0.5,3.410936242080728,0.30456449307603267,0.05194135162443312,-0.13593364490111587,-0.13593364490111587,-0.13593364490111587,0,0,0,-0.11540038498466593,-0.07977005111021204,-0.13593364490111587,-0.13593364490111587,6.62196362434623,tracking,-0.11797135353023576,-0.11797135353023576,-0.17194053942881374,-0.1866680547611934,-0.22632108815558066,1,3.0807292461395264,-0.8203125,3.0,3.18807234636789,0.0,0.0,-0.07977005111021204,0.0,-0.07977005111021204,5.871816295762649,1
W2,27494,0,175,8.800000131130219,6.785746859684306,6.785746859684306,-0.10701287937826745,nan,-0.0777733102440834,-0.07777331193288167,-0.14750131780423975,-0.19737505542365016,-0.14750131780423975,0.0,5.382962200983776e-09,11.209626287165422,0.0,3.392873429842153,0.5,3.366103335605135,0.32295493682311316,0.05648558023318168,-0.14750131780423975,-0.14750131780423975,-0.14750131780423975,0,0,0,-0.13388745473376173,-0.07777331731584387,-0.14750131780423975,-0.14750131780423975,6.607385012272628,tracking,-0.13714540749776227,-0.13714540749776227,-0.1889557307987449,-0.20257582071882685,-0.235933646391232,1,3.0963542461395264,-0.90234375,3.0,3.225156408726612,0.0,0.0,-0.07777331731584387,0.0,-0.07777331731584387,6.134957997953633,1
W2,27494,0,176,8.850000131875277,6.665578263982427,6.665578263982427,-0.09953231381945846,nan,-0.3719096779823303,-0.3719096662600835,-0.1389796987083714,-0.1788040163460334,-0.13897969870837165,2.498001805406602e-16,1.96504055804958e-08,11.257810559380934,0.0,3.3327891319912135,0.5,3.307435036463053,0.29347166690257903,0.05323627309091535,-0.13897969870837165,-0.13897969870837165,-0.13897969870837165,0,0,0,-0.12217569440605676,-0.24750131929435587,-0.13897969870837165,-0.13897969870837165,6.425700445212283,tracking,-0.124333211685824,-0.124333211685824,-0.19173087668375477,-0.2110507911501829,-0.24750131929435587,1,3.0208334922790527,-0.9091796875,3.0,3.15468583098816,-0.18611343010014617,-0.2326417876251827,-0.0834338692552625,-0.05583402903004385,-0.37190968591048906,6.274665662682749,0
W2,27494,0,177,8.900000132620335,6.4394030674918366,6.4394030674918366,-0.0867577102359221,nan,-0.3511974811553955,-0.35119749320877924,-0.1568527318089295,-0.20264116340508823,-0.1568527318089293,1.942890293094024e-16,4.0907777831833414e-08,12.00246517864114,0.0,3.2197015337459183,0.5,3.1969264980694807,0.3113225430259343,0.06034984484201635,-0.1568527318089293,-0.1568527318089293,-0.1568527318089293,0,0,0,-0.15613145652745586,-0.23897970019848777,-0.1568527318089293,-0.1568527318089293,6.430022275759079,tracking,-0.15954999003791065,-0.15954999003791065,-0.20918647519345293,-0.23164518258001812,-0.23897970019848777,1,3.0572917461395264,-1.0201823711395264,3.0,3.2230117733878574,-0.20503610255151616,-0.2562951281893952,-0.08922560419175087,-0.005676801735410999,-0.3511975341165571,6.6032552022454425,0
W2,27494,0,178,8.950000133365393,6.29329283099374,6.29329283099374,-0.07750794676398644,nan,-0.3541245460510254,-0.3541245514816709,-0.1443625309045543,-0.2132376796834164,-0.1443625309045537,6.106226635438361e-16,2.270521404224013e-08,12.696064382242255,0.0,3.14664641549687,0.5,3.1280703943512895,0.2738244023467889,0.05554357813236735,-0.1443625309045537,-0.1443625309045537,-0.1443625309045537,0,0,0,-0.14308144326598274,-0.25685273329904545,-0.1443625309045537,-0.1443625309045537,6.326181039772175,tracking,-0.1458723195219709,-0.1458723195219709,-0.20041796257387165,-0.23090160524041148,-0.25685273329904545,1,3.0286459922790527,-1.013671875,3.0,3.193779456492571,-0.20561247292005602,-0.25701559115007,-0.09693607192625298,-0.0001729111105619574,-0.3541245741868849,6.667390911181075,0
W2,27494,0,179,9.00000013411045,6.197687515978187,6.197687515978187,-0.0710430146205742,nan,-0.3506383001804352,-0.3506383038891686,-0.12358667383457715,-0.2047895105612449,-0.12358667383457697,1.8041124150158794e-16,4.9876290930672695e-08,12.521232423833183,0.0,3.0988437579890933,0.5,3.0854489083796546,0.2272800674156676,0.0474902527848246,-0.12358667383457697,-0.12358667383457697,-0.12358667383457697,0,0,0,-0.12249591506421607,-0.24436253239466982,-0.12358667383457697,-0.12358667383457697,6.204978477115962,tracking,-0.12438537870024396,-0.12438537870024396,-0.18626833781435043,-0.22277583492046246,-0.24436253239466982,1,2.9947917461395264,-0.9661458730697632,3.0,3.146778583058422,-0.1986683613954163,-0.24833545174427038,-0.10438613547858108,0.0020832334573919167,-0.35063835376545954,6.629967863171345,0
W2,27494,0,180,9.050000134855509,5.9534960142649656,5.9534960142649656,-0.07166153027298361,nan,-0.4035264551639557,-0.4035264488061269,-0.20459236363349415,-0.30307912698152634,-0.20459236363349478,6.38378239159465e-16,3.0848076093548116e-08,12.41982246951001,0.0,3.0,0.5039056031635536,2.9654247935330105,0.3553262066430609,0.07966954484884235,-0.20459236363349478,-0.20459236363349478,-0.20459236363349478,0,0,0,-0.2023784270568095,-0.2235866753246931,-0.20459236363349478,-0.20459236363349478,6.1721769907364985,tracking,-0.20459236363349478,-0.20459236363349478,-0.2235866753246931,-0.2235866753246931,-0.2235866753246931,1,2.9296875,-1.0859375,3.0,3.124472611747861,-0.2259784898231476,-0.2824731122789345,-0.11286032884694912,-0.008193038528319393,-0.403526479654203,6.426724912205674,0
W2,27494,0,181,9.100000135600567,5.59949154394943,5.59949154394943,-0.0713813778418703,nan,-0.4310339689254761,-0.4310339809788598,-0.2569119536709742,-0.35728471373670095,-0.25691195367097336,8.326672684688674e-16,2.6985564116621674e-08,12.371270296678116,0.0,3.0,0.5357629306971043,2.943118648768431,0.44950588671913083,0.10142277493087008,-0.25691195367097336,-0.25691195367097336,-0.25691195367097336,0,0,0,-0.2549012736696913,-0.3045923651236109,-0.25691195367097336,-0.25691195367097336,6.082845176318345,tracking,-0.25691195367097336,-0.25691195367097336,-0.26983927754000875,-0.2847243667221902,-0.2855544799281496,1,2.8854167461395264,-1.1588542461395264,3.0,3.1094329004977777,-0.24312896130042144,-0.3039112016255268,-0.12197766489571493,-0.00514514144318215,-0.4310340079644239,6.235942239713639,0
W2,27494,0,182,9.150000136345625,5.3983252217706195,5.3983252217706195,-0.08669271131401399,nan,-0.5016945004463196,-0.5016945085260603,-0.2785033404793802,-0.38745853335192215,-0.27850334047937914,1.0547118733938987e-15,4.511398254969379e-09,10.43249939081575,0.0,3.0,0.5557279112976482,2.9292676891303167,0.48907239109176803,0.11090327121562518,-0.27850334047937914,-0.27850334047937914,-0.27850334047937914,0,0,0,-0.28961839058644173,-0.3569119551610895,-0.27850334047937914,-0.27850334047937914,5.87215279786811,tracking,-0.27850334047937914,-0.27850334047937914,-0.2895708242065201,-0.29718881072221137,-0.2877871159134625,2,4.03125,-1.9368489980697632,3.0,4.472399870743206,-0.285137340163196,-0.356421675203995,-0.13267031515183478,-0.01260251365883236,-0.5016945040146621,5.707136859478008,0
W2,27494,0,183,9.200000137090683,5.258314774470602,5.258314774470602,-0.09182372594443541,nan,-0.42128315567970276,-0.4212831530306075,-0.27798777350344556,-0.39377959726485584,-0.2779877735034456,5.551115123125783e-17,9.043961191057548e-09,9.727377919664539,0.0,3.0,0.5705249930196571,2.9257066865430867,0.4883641133995645,0.11101380547573678,-0.2779877735034456,-0.2779877735034456,-0.2779877735034456,0,0,0,-0.2717353826033762,-0.37850334196949526,-0.2779877735034456,-0.2779877735034456,5.683370133560266,tracking,-0.2779877735034456,-0.2779877735034456,-0.28314150853653014,-0.28758681321480273,-0.2781544330324273,1,2.6666667461395264,-1.05078125,2.25,2.8662262245534516,-0.23896189701262643,-0.29870237126578303,-0.1364334237539565,0.013852632945170862,-0.4212831620745687,5.435091066197311,0
W2,27494,0,184,9.250000137835741,5.203600408922913,5.203600408922913,-0.0911734323270543,nan,-0.4498594105243683,-0.4498594049612682,-0.30655084617743067,-0.4230261719147348,-0.30655084617743117,4.996003610813204e-16,2.0813366252703247e-08,9.274540236382569,0.0,3.0,0.5765238996552708,2.9110314611630264,0.5411144430090178,0.12344474945408102,-0.30655084617743117,-0.30655084617743117,-0.30655084617743117,0,0,0,-0.30434832016982405,-0.37798777499356173,-0.30655084617743117,-0.30655084617743117,5.78261106434762,tracking,-0.30655084617743117,-0.30655084617743117,-0.30719437757134166,-0.3016863214984309,-0.2781250159212491,1,2.6484375,-1.0794271230697632,2.25,2.859962255944109,-0.24638221247585684,-0.30797776559482104,-0.1396555655408443,-0.0022260946389691225,-0.44985942577463445,5.091166292228318,0
W2,27494,0,185,9.300000138580799,5.114213282055697,5.114213282055697,-0.08669737362590091,nan,-0.43728968501091003,-0.437289678255717,-0.3102398497538112,-0.4259274077430931,-0.31023984975381075,4.440892098500626e-16,5.8765859400899956e-09,10.687290620357626,0.0,3.0,0.58660048663323,2.9108268317198136,0.5497335690008127,0.12529368919228245,-0.31023984975381075,-0.31023984975381075,-0.31023984975381075,0,0,0,-0.31012299319114883,-0.4065508476675473,-0.31023984975381075,-0.31023984975381075,5.900293240176475,tracking,-0.31023984975381075,-0.31023984975381075,-0.309497716728151,-0.2990747632085032,-0.26649535833375315,1,2.8046875,-1.1009114980697632,2.25,3.013018104698088,-0.2381252853656083,-0.2976566067070104,-0.14211014380519527,0.002477078133074559,-0.4372896723791311,5.412704900278404,0
W2,27494,0,186,9.350000139325857,5.030215994151702,5.030215994151702,-0.0801173881777388,nan,-0.42767614126205444,-0.4276761335796781,-0.29294055054302565,-0.4031526495759663,-0.2929405505430259,2.7755575615628914e-16,3.2037882180535604e-08,9.83715632614726,0.0,3.0,0.596395861229001,2.9170869058962734,0.5178077010418451,0.1179849551972147,-0.2929405505430259,-0.2929405505430259,-0.2929405505430259,0,0,0,-0.2927901722597108,-0.41023985124392687,-0.2929405505430259,-0.2929405505430259,5.687507976777128,tracking,-0.2929405505430259,-0.2929405505430259,-0.29284629754970176,-0.28501660913382326,-0.26266426138628113,1,2.6432292461395264,-0.9967448115348816,2.25,2.8249178867657436,-0.22956819906576734,-0.28696024883220916,-0.1432830426753034,0.002567125889952293,-0.4276761656175603,5.070998055707157,0
W2,27494,0,187,9.400000140070915,5.037622319280249,5.037622319280249,-0.07556572391837905,nan,-0.4329463839530945,-0.4329463895161947,-0.30399947796587734,-0.4122214997199299,-0.30399947796587773,3.885780586188048e-16,8.8982987089814e-09,10.0517166765976,0.0,3.0,0.5955190385190737,2.9120295077608755,0.538331930933534,0.12277064891573064,-0.30399947796587773,-0.30399947796587773,-0.30399947796587773,0,0,0,-0.3052956729648187,-0.39294055203314204,-0.30399947796587773,-0.30399947796587773,5.780827421102252,tracking,-0.30399947796587773,-0.30399947796587773,-0.3036595975929831,-0.2919742665773947,-0.2613520070478911,1,2.7057292461395264,-1.0286458730697632,2.25,2.8946645894815215,-0.23128293707619144,-0.2891036713452393,-0.1433283056661269,-0.0005144214031272298,-0.4329463984144934,5.012184716160702,0
W2,27494,0,188,9.450000140815973,4.988179719346268,4.988179719346268,-0.06171115079771021,nan,-0.4070497155189514,-0.40704971498913234,-0.27733631082665855,-0.3808333299250444,-0.2773363108266593,7.771561172376096e-16,4.4771817697686345e-08,11.272849982726996,0.0,3.0,0.6014217948813538,2.9268033509834264,0.49040239823263965,0.11137064665679883,-0.2773363108266593,-0.2773363108266593,-0.2773363108266593,0,0,0,-0.2770955374324214,-0.40399947945599385,-0.2773363108266593,-0.2773363108266593,5.747516751110995,tracking,-0.2773363108266593,-0.2773363108266593,-0.2773363108266593,-0.2720284137079991,-0.2478976942175702,1,2.7473959922790527,-0.9674479365348816,2.25,2.9127547525146364,-0.21554258420350741,-0.2694282302543843,-0.14234363536837097,0.004722105861805206,-0.40704975976095004,5.470646089935745,0
W2,27494,0,189,9.500000141561031,4.964274222906331,4.964274222906331,-0.06068088493381814,nan,-0.41176432371139526,-0.41176432636049065,-0.25291906605777426,-0.34885889180463975,-0.2529190660577745,2.220446049250313e-16,1.0214982582024135e-08,11.759972210284365,0.0,3.0,0.6043179456439559,2.938482290826504,0.4463432125429535,0.10105235297408126,-0.2529190660577745,-0.2529190660577745,-0.2529190660577745,0,0,0,-0.23020393071173242,-0.37733631231677545,-0.2529190660577745,-0.2529190660577745,5.664149953788708,tracking,-0.2529190660577745,-0.2529190660577745,-0.2529190660577745,-0.24774744167981136,-0.22836620281292438,2,4.013020992279053,-1.4173177480697632,3.0,4.255951959722513,-0.21613543340711946,-0.2701692917588993,-0.14141719005549028,-0.00017785476108361507,-0.41176433657547323,5.651056395257343,0
W2,27494,0,190,9.55000014230609,4.952990548302758,4.952990548302758,-0.06392499842189418,nan,-0.3769989013671875,-0.37699891196356883,-0.2566109781773919,-0.35247519176312603,-0.2566109781773933,1.3877787807814457e-15,3.707536572195025e-08,11.164359844624084,0.0,3.0,0.6056946749127172,2.9356592985445986,0.45277650742434467,0.10263431232574156,-0.2566109781773933,-0.2566109781773933,-0.2566109781773933,0,0,0,-0.2589857576604812,-0.3529190675478906,-0.2566109781773933,-0.2566109781773933,5.595774424273919,tracking,-0.2566109781773933,-0.2566109781773933,-0.2566109781773933,-0.24680594087490845,-0.22383179479640486,1,2.640625,-0.83203125,2.25,2.7686054958411033,-0.19432281753285624,-0.2429035219160703,-0.14063921188514322,0.006543784762278967,-0.37699894903893455,5.265816445597208,0
W2,27494,0,191,9.600000143051147,5.00759269844218,5.00759269844218,-0.06099614220380618,nan,-0.3844495117664337,-0.38444950580596926,-0.27132905007771374,-0.3661606279120494,-0.2713290500777125,1.2212453270876722e-15,2.8747451530364287e-08,10.53571349148018,0.0,3.0,0.5990902576667776,2.92870270422336,0.4789022156962625,0.10875926404334905,-0.2713290500777125,-0.2713290500777125,-0.2713290500777125,0,0,0,-0.2785029431469231,-0.35661097966750943,-0.2713290500777125,-0.2713290500777125,5.6630961563395426,tracking,-0.2713290500777125,-0.2713290500777125,-0.27117414813167723,-0.25326089086959536,-0.21978126927161887,1,2.6484375,-0.837890625,2.25,2.777819628930061,-0.1950655159491331,-0.24383189493641638,-0.1403948300921213,-0.00022280952488305805,-0.3844495345534208,5.025176152590055,0
W2,27494,0,192,9.650000143796206,4.996150317508511,4.996150317508511,-0.055876699108059424,nan,-0.36453577876091003,-0.3645357746548123,-0.2532228341339545,-0.3448180547983222,-0.25322283413395497,4.440892098500626e-16,6.3628872171150874e-09,11.613566178956377,0.0,3.0,0.6004623178543685,2.9365359873725785,0.4460189667618437,0.10111313586988308,-0.25322283413395497,-0.25322283413395497,-0.25322283413395497,0,0,0,-0.26274105359726774,-0.36835950329017003,-0.25322283413395497,-0.25322283413395497,5.545382008056541,tracking,-0.25322283413395497,-0.25322283413395497,-0.25322283413395497,-0.23590951357285905,-0.2056247750466335,1,2.5859375,-0.7623698115348816,2.25,2.695974866990785,-0.18251376963123983,-0.22814221203904977,-0.14015909287401773,0.003765523895367981,-0.3645357810176995,5.020449253012334,0
W2,27494,0,193,9.700000144541264,4.97808288540463,4.97808288540463,-0.0442583064639234,nan,-0.3387105166912079,-0.3387105299366845,-0.2083074599804484,-0.2904431982627347,-0.20830745998044783,5.551115123125783e-16,2.8548671537897974e-08,11.97821815297314,0.0,3.0,0.6026416331467235,2.956732970277164,0.36605160948074816,0.08247876007200758,-0.20830745998044783,-0.20830745998044783,-0.20830745998044783,0,0,0,-0.208097984587511,-0.3451399647367543,-0.20830745998044783,-0.20830745998044783,5.437671256726529,tracking,-0.20830745998044783,-0.20830745998044783,-0.20830745998044783,-0.2019365617648769,-0.18701680227014053,1,2.59375,-0.6640625,2.25,2.677408834378166,-0.15956258047288835,-0.19945322559111045,-0.14614268964175103,0.006885356747505444,-0.33871055848535603,5.276627791168365,0
W2,27494,0,194,9.750000145286322,4.961997227573447,4.961997227573447,-0.05071571416465691,nan,-0.09827391058206558,-0.09827391187349957,-0.16697097205893666,-0.23939210249757348,-0.16697097205893657,8.326672684688674e-17,3.6263849700901574e-09,9.944206577112102,0.0,3.0,0.6045952592091798,2.9709460859526025,0.29277909187560125,0.0657026929069435,-0.16697097205893657,-0.16697097205893657,-0.16697097205893657,0,0,0,-0.16645896894449055,-0.10830745849033172,-0.16697097205893657,-0.16697097205893657,5.2186835777327385,tracking,-0.16697097205893657,-0.16697097205893657,-0.16697097205893657,-0.1608545413664167,-0.16444569810194076,1,2.40625,-0.5185546875,2.25,2.461491016930231,0.0,0.0,-0.14614268964175103,0.0478687741418665,-0.09827391549988454,4.0486588051389925,1
W2,27494,0,195,9.80000014603138,4.987992365048325,4.987992365048325,-0.05606617276761129,nan,-0.14614267647266388,-0.14614268183708193,-0.1738398734446503,-0.22202136754133778,-0.17383987344465054,2.498001805406602e-16,7.804669105437867e-09,8.992507168615615,0.0,3.0,0.6014443849235794,2.9677938433208535,0.3045626691329675,0.06843675298484174,-0.17383987344465054,-0.17383987344465054,-0.17383987344465054,0,0,0,-0.18334291873988884,-0.14614268964175103,-0.17383987344465054,-0.17383987344465054,5.1673665406394855,tracking,-0.17383987344465054,-0.17383987344465054,-0.17383987344465054,-0.16786727698709064,-0.16400265544111564,1,2.3294272422790527,-0.5094401240348816,2.25,2.3844832809328875,0.0,0.0,-0.14614268964175103,0.0,-0.14614268964175103,3.342273443745058,1
W2,27494,0,196,9.850000146776438,4.851889249337382,4.851889249337382,-0.05906544973367979,nan,-0.13916343450546265,-0.1391634285449982,-0.17126580490558865,-0.20924397407556886,-0.1712658049055887,5.551115123125783e-17,7.467997359400513e-09,8.345554891721726,0.0,3.0,0.6183158447834949,2.9647951676956548,0.3000755988081054,0.06758417001178897,-0.1712658049055887,-0.1712658049055887,-0.1712658049055887,0,0,0,-0.20210216102721787,-0.13916343601299555,-0.1712658049055887,-0.1712658049055887,4.988418053764774,tracking,-0.1712658049055887,-0.1712658049055887,-0.1712658049055887,-0.16592232879358756,-0.17136446075894898,1,2.2161459922790527,-0.4931640625,2.25,2.2703554461000177,0.0,0.0,-0.13916343601299555,0.0,-0.13916343601299555,2.519351790693181,1
W2,27494,0,197,9.900000147521496,4.604891303090544,4.604891303090544,-0.08197455051616324,nan,-0.131474569439888,-0.1314745755990346,-0.15902630453310895,-0.19064228808199024,-0.1590263045331086,3.608224830031759e-16,6.5682791150489805e-09,6.301327668579508,0.0,3.0,0.6514811756765179,2.9595070716892007,0.2781556520068186,0.06295925618946502,-0.1590263045331086,-0.1590263045331086,-0.1590263045331086,0,0,0,-0.1650763967137846,-0.13147458216731372,-0.1590263045331086,-0.1590263045331086,4.631984462294582,tracking,-0.1590263045331086,-0.1590263045331086,-0.1590263045331086,-0.16824839076951154,-0.18134596340866388,2,2.2734375,-0.5138346552848816,2.25,2.3307818686822634,0.0,0.0,-0.13147458216731372,0.0,-0.13147458216731372,1.300875598216457,1
W2,27494,0,198,9.950000148266554,4.298735063507809,4.298735063507809,-0.07682530676728486,nan,-0.12376410514116287,-0.12376410841941832,-0.18201316056622832,-0.2125301829231318,-0.18201316056622835,2.7755575615628914e-17,6.013393297199521e-09,6.054527033507588,0.0,3.0,0.697879714771715,2.9396636570434778,0.31800715070428276,0.0727476173112304,-0.18201316056622835,-0.18201316056622835,-0.18201316056622835,0,0,0,-0.14726827169226356,-0.12376411443281161,-0.18201316056622835,-0.18201316056622835,4.47795844917276,tracking,-0.18201316056622835,-0.18201316056622835,-0.18201316056622835,-0.1822674643671267,-0.19018505683623604,3,2.2574870586395264,-0.5360921621322632,2.25,2.3202677919207053,0.0,0.0,-0.12376411443281161,0.0,-0.12376411443281161,0.9898422655549605,1
W2,27494,0,199,10.000000149011612,3.9817320631931725,3.9817320631931725,-0.05187882851113888,nan,-0.11631404608488083,-0.11631404598553974,-0.1768438129783888,-0.2031036631727514,-0.1768438129783899,1.1102230246251565e-15,4.8949437558842845e-09,7.278636194993678,0.0,3.0,0.7534409529289454,2.9471823726050936,0.3121307831232378,0.07107361544722364,-0.1768438129783899,-0.1768438129783899,-0.1768438129783899,0,0,0,-0.17269317127379596,-0.1163140508804835,-0.1768438129783899,-0.1768438129783899,4.267513988659596,tracking,-0.1768438129783899,-0.1768438129783899,-0.1768438129783899,-0.1768438129783899,-0.18015611340144314,3,2.623046875,-0.60888671875,2.25,2.6927899926873997,0.0,0.0,-0.1163140508804835,0.0,-0.1163140508804835,1.8267393405886623,1
W2,27494,0,200,10.05000014975667,3.664841617942958,3.664841617942958,-0.048062975018328714,nan,-0.10783985257148743,-0.10783985336621602,-0.1851874703449506,-0.20956950183589118,-0.18518747034495045,1.3877787807814457e-16,4.1458994570753305e-09,7.315784534173936,0.0,3.0,0.8185892632609516,2.9343570783760593,0.3268864417613612,0.074997122715618,-0.18518747034495045,-0.18518747034495045,-0.18518747034495045,0,0,0,-0.18478130614343344,-0.10783985751211547,-0.18518747034495045,-0.18518747034495045,4.006953281656742,tracking,-0.18518747034495045,-0.18518747034495045,-0.18518747034495045,-0.18518747034495045,-0.18291535550544344,3,2.5221354961395264,-0.5880534052848816,2.25,2.589782668170076,0.0,0.0,-0.10783985751211547,0.0,-0.10783985751211547,1.8934828484648583,1
W2,27494,0,201,10.100000150501728,3.361271141073116,3.361271141073116,-0.05567923865203524,nan,-0.09872251749038696,-0.09872251788775126,-0.1916974956201137,-0.2141049435503523,-0.1916974956201147,9.992007221626409e-16,3.5755984006957675e-09,6.380740723990411,0.0,3.0,0.8925194886367372,2.9143994943433094,0.33647863564234065,0.07818772904606137,-0.1916974956201147,-0.1916974956201147,-0.1916974956201147,0,0,0,-0.18664731592359712,-0.09872252146334966,-0.1916974956201147,-0.1916974956201147,3.7129560703404456,tracking,-0.1916974956201147,-0.1916974956201147,-0.1916974956201147,-0.1916974956201147,-0.18924243910819377,4,2.4055991172790527,-0.5796712636947632,2.25,2.4744546645689915,0.0,0.0,-0.09872252146334966,0.0,-0.09872252146334966,1.168164161595697,1
W2,27494,0,202,10.150000151246786,3.0848566844412453,3.0848566844412453,-0.036360699317580264,nan,-0.08802986890077591,-0.0880298674106598,-0.2026852915235365,-0.2249704404822019,-0.20268529152353557,9.43689570931383e-16,3.796570002823074e-09,6.84709768867048,0.0,3.0,0.9724925035029253,2.885536340554477,0.35188806184375976,0.08328568428534747,-0.20268529152353557,-0.20268529152353557,-0.20268529152353557,0,0,0,-0.20432115807143106,-0.09169749412999859,-0.20268529152353557,-0.20268529152353557,3.5962600082468272,tracking,-0.20268529152353557,-0.20268529152353557,-0.20268529152353557,-0.20268529152353557,-0.20139249154952862,4,2.7115886211395264,-0.6632487177848816,2.25,2.7915249796368737,0.0,0.0,-0.0880298712072298,0.0,-0.0880298712072298,1.6230025410630264,1
W2,27494,0,203,10.200000151991844,2.8190854941818797,2.8190854941818797,-0.03513955859294773,nan,-0.07906879484653473,-0.07906879623730978,-0.2080643873073999,-0.22907506286179724,-0.20806438730739965,2.498001805406602e-16,3.831946537857789e-09,6.953491342637147,0.0,3.0,1.0641748915353924,2.8480527551203116,0.3543242909798288,0.08603288411708321,-0.20806438730739965,-0.20806438730739965,-0.20806438730739965,0,0,0,-0.21197420236168435,-0.10268529003341945,-0.20806438730739965,-0.20806438730739965,3.285034624943711,tracking,-0.20806438730739965,-0.20806438730739965,-0.20806438730739965,-0.20806438730739965,-0.20806438730739965,4,2.642578125,-0.645263671875,2.25,2.720217703230777,0.0,0.0,-0.07906880006925632,0.0,-0.07906880006925632,1.7205180697568931,1
W2,27494,0,204,10.250000152736902,2.5589832050539276,2.5589832050539276,-0.03140701119425306,nan,-0.06982946395874023,-0.06982946356137594,-0.23064125999414584,-0.2541092734142358,-0.23064125999414548,3.608224830031759e-16,3.5400357367709745e-09,7.133143332973333,0.0,3.0,1.1723406367322284,2.7675464177696867,0.37559606377891736,0.09630192252438481,-0.23064125999414548,-0.23064125999414548,-0.23064125999414548,0,0,0,-0.22932080979050729,-0.10806438581728353,-0.23064125999414548,-0.23064125999414548,3.2543346272362634,tracking,-0.23064125999414548,-0.23064125999414548,-0.23064125999414548,-0.23064125999414548,-0.23064125999414548,4,2.7532553672790527,-0.6978353261947632,2.25,2.840314993083736,0.0,0.0,-0.06982946710141168,0.0,-0.06982946710141168,1.9168491091678328,1
W2,27494,0,205,10.30000015348196,2.3085308528428534,2.3085308528428534,-0.03015042560389861,nan,-0.0608997642993927,-0.06089976509412129,-0.2550972750849808,-0.2812529940818499,-0.2550972750849814,6.106226635438361e-16,3.806080076107499e-09,7.066219565257453,0.0,3.0,1.2995277911515166,2.6374085466506,0.382259008243186,0.10764757633917496,-0.2550972750849814,-0.2550972750849814,-0.2550972750849814,0,0,0,-0.25561746664362306,-0.13064125850402936,-0.2550972750849814,-0.2550972750849814,3.2241188618451253,tracking,-0.2550972750849814,-0.2550972750849814,-0.2550972750849814,-0.2550972750849814,-0.2550972750849814,4,2.59375,-0.6902669668197632,2.25,2.68402823159194,0.0,0.0,-0.060899768900201365,0.0,-0.060899768900201365,1.861468805677849,1
W2,27494,0,216,10.850000161677599,1.4979034262109165,1.4979034262109165,-0.039088256498907806,nan,-0.050106845796108246,-0.050106846888860065,-0.25763724568259105,-0.2848251866592814,-0.2576372456825926,1.5543122344752192e-15,2.1545891737417833e-09,5.988859104424037,0.0,3.0,2.0027993444068515,2.032186647282006,0.23123038989326306,0.11055059412320477,-0.2576372456825926,-0.2576372456825926,-0.2576372456825926,0,0,0,-0.19402756400724683,-0.12333241322327626,-0.2576372456825926,-0.2576372456825926,3.2704227958350223,tracking,-0.2576372456825926,-0.2576372456825926,-0.2576372456825926,-0.2576372456825926,-0.2576372456825926,6,3.3128256797790527,-0.7879232168197632,2.25,3.4052366995859695,0.0,0.0,-0.05010684904344924,0.0,-0.05010684904344924,0.888908347461379,1
W2,27494,1,147,7.400000110268593,5.493659768577569,5.493659768577569,-0.08687076126925819,nan,-0.05724487081170082,-0.05724486954510212,0.02646434031975844,0.025872692507995152,0.026464340319758015,4.2674197509029455e-16,4.316291553341234e-09,12.359765430581048,0.0,3.0,0.5460840544147435,2.999359079914728,-0.045838443913755716,-0.010188295074669935,0.026464340319758015,0.026464340319758015,0.026464340319758015,0,0,0,0.025911688392585664,-0.04824258172721692,0.026464340319758015,0.026464340319758015,6.209191951991503,tracking,0.026464340319758015,0.026464340319758015,0.02612801109760404,-0.003287840573593425,-0.050630435553295286,1,3.390625,-0.2013956755399704,3.0,3.396600964015526,-0.03776943938242526,-0.04721179922803158,-0.006232239826457679,-0.003800834806904413,-0.05724487386139367,6.900786303139907,0
