route_id,town,scenario_types,dataset,same_town_scenario_clip_count,trigger_distance_checked,status
18311,Town12,ParkingCutIn,tfv6_lead,not determinable,false,not determinable
18311,Town12,ParkingCutIn,bridgedrive_lead,not determinable,false,not determinable
18311,Town12,ParkingCutIn,simlingo,not determinable,false,not determinable
18311,Town12,ParkingCutIn,blue,not determinable,false,not determinable
18356,Town12,ParkingCutIn,b2d_base,21,false,counted
18356,Town12,ParkingCutIn,b2d_full,120,false,counted
18356,Town12,ParkingCutIn,tfv6_lead,not determinable,false,not determinable
18356,Town12,ParkingCutIn,bridgedrive_lead,not determinable,false,not determinable
18356,Town12,ParkingCutIn,simlingo,not determinable,false,not determinable
18356,Town12,ParkingCutIn,blue,not determinable,false,not determinable
20920,Town12,ConstructionObstacleTwoWays,b2d_base,27,false,counted
20920,Town12,ConstructionObstacleTwoWays,b2d_full,35,false,counted
20920,Town12,ConstructionObstacleTwoWays,tfv6_lead,not determinable,false,not determinable
20920,Town12,ConstructionObstacleTwoWays,bridgedrive_lead,not determinable,false,not determinable
20920,Town12,ConstructionObstacleTwoWays,simlingo,not determinable,false,not determinable
20920,Town12,ConstructionObstacleTwoWays,blue,not determinable,false,not determinable
23658,Town12,HighwayExit,b2d_base,12,false,counted
23658,Town12,HighwayExit,b2d_full,80,false,counted
23658,Town12,HighwayExit,tfv6_lead,not determinable,false,not determinable
23658,Town12,HighwayExit,bridgedrive_lead,not determinable,false,not determinable
23658,Town12,HighwayExit,simlingo,not determinable,false,not determinable
23658,Town12,HighwayExit,blue,not determinable,false,not determinable
23659,Town12,HighwayExit,b2d_base,12,false,counted
23659,Town12,HighwayExit,b2d_full,80,false,counted
23659,Town12,HighwayExit,tfv6_lead,not determinable,false,not determinable
23659,Town12,HighwayExit,bridgedrive_lead,not determinable,false,not determinable
23659,Town12,HighwayExit,simlingo,not determinable,false,not determinable
23659,Town12,HighwayExit,blue,not determinable,false,not determinable
23670,Town13,HighwayExit,b2d_base,11,false,counted
23670,Town13,HighwayExit,b2d_full,24,false,counted
23670,Town13,HighwayExit,tfv6_lead,not determinable,false,not determinable
23670,Town13,HighwayExit,bridgedrive_lead,not determinable,false,not determinable
23670,Town13,HighwayExit,simlingo,not determinable,false,not determinable
23670,Town13,HighwayExit,blue,not determinable,false,not determinable
23687,Town12,HighwayExit,b2d_base,12,false,counted
23687,Town12,HighwayExit,b2d_full,80,false,counted
23687,Town12,HighwayExit,tfv6_lead,not determinable,false,not determinable
23687,Town12,HighwayExit,bridgedrive_lead,not determinable,false,not determinable
23687,Town12,HighwayExit,simlingo,not determinable,false,not determinable
23687,Town12,HighwayExit,blue,not determinable,false,not determinable
23695,Town13,InterurbanAdvancedActorFlow,b2d_base,5,false,counted
23695,Town13,InterurbanAdvancedActorFlow,b2d_full,25,false,counted
23695,Town13,InterurbanAdvancedActorFlow,tfv6_lead,not determinable,false,not determinable
23695,Town13,InterurbanAdvancedActorFlow,bridgedrive_lead,not determinable,false,not determinable
23695,Town13,InterurbanAdvancedActorFlow,simlingo,not determinable,false,not determinable
23695,Town13,InterurbanAdvancedActorFlow,blue,not determinable,false,not determinable
23700,Town12,InterurbanAdvancedActorFlow,b2d_base,3,false,counted
23700,Town12,InterurbanAdvancedActorFlow,b2d_full,52,false,counted
23700,Town12,InterurbanAdvancedActorFlow,tfv6_lead,not determinable,false,not determinable
23700,Town12,InterurbanAdvancedActorFlow,bridgedrive_lead,not determinable,false,not determinable
23700,Town12,InterurbanAdvancedActorFlow,simlingo,not determinable,false,not determinable
23700,Town12,InterurbanAdvancedActorFlow,blue,not determinable,false,not determinable
23708,Town12,InterurbanAdvancedActorFlow,b2d_base,3,false,counted
23708,Town12,InterurbanAdvancedActorFlow,b2d_full,52,false,counted
23708,Town12,InterurbanAdvancedActorFlow,tfv6_lead,not determinable,false,not determinable
23708,Town12,InterurbanAdvancedActorFlow,bridgedrive_lead,not determinable,false,not determinable
23708,Town12,InterurbanAdvancedActorFlow,simlingo,not determinable,false,not determinable
23708,Town12,InterurbanAdvancedActorFlow,blue,not determinable,false,not determinable
23771,Town12,MergerIntoSlowTrafficV2,b2d_base,17,false,counted
23771,Town12,MergerIntoSlowTrafficV2,b2d_full,43,false,counted
23771,Town12,MergerIntoSlowTrafficV2,tfv6_lead,not determinable,false,not determinable
23771,Town12,MergerIntoSlowTrafficV2,bridgedrive_lead,not determinable,false,not determinable
23771,Town12,MergerIntoSlowTrafficV2,simlingo,not determinable,false,not determinable
23771,Town12,MergerIntoSlowTrafficV2,blue,not determinable,false,not determinable
23901,Town13,InterurbanActorFlow,b2d_base,3,false,counted
23901,Town13,InterurbanActorFlow,b2d_full,8,false,counted
23901,Town13,InterurbanActorFlow,tfv6_lead,not determinable,false,not determinable
23901,Town13,InterurbanActorFlow,bridgedrive_lead,not determinable,false,not determinable
23901,Town13,InterurbanActorFlow,simlingo,not determinable,false,not determinable
23901,Town13,InterurbanActorFlow,blue,not determinable,false,not determinable
23910,Town12,InterurbanActorFlow,b2d_base,6,false,counted
23910,Town12,InterurbanActorFlow,b2d_full,58,false,counted
23910,Town12,InterurbanActorFlow,tfv6_lead,not determinable,false,not determinable
23910,Town12,InterurbanActorFlow,bridgedrive_lead,not determinable,false,not determinable
23910,Town12,InterurbanActorFlow,simlingo,not determinable,false,not determinable
23910,Town12,InterurbanActorFlow,blue,not determinable,false,not determinable
23918,Town13,InterurbanActorFlow,b2d_base,3,false,counted
23918,Town13,InterurbanActorFlow,b2d_full,8,false,counted
23918,Town13,InterurbanActorFlow,tfv6_lead,not determinable,false,not determinable
23918,Town13,InterurbanActorFlow,bridgedrive_lead,not determinable,false,not determinable
23918,Town13,InterurbanActorFlow,simlingo,not determinable,false,not determinable
23918,Town13,InterurbanActorFlow,blue,not determinable,false,not determinable
23930,Town12,InterurbanActorFlow,b2d_base,6,false,counted
23930,Town12,InterurbanActorFlow,b2d_full,58,false,counted
23930,Town12,InterurbanActorFlow,tfv6_lead,not determinable,false,not determinable
23930,Town12,InterurbanActorFlow,bridgedrive_lead,not determinable,false,not determinable
23930,Town12,InterurbanActorFlow,simlingo,not determinable,false,not determinable
23930,Town12,InterurbanActorFlow,blue,not determinable,false,not determinable
24041,Town13,HighwayExit,b2d_base,11,false,counted
24041,Town13,HighwayExit,b2d_full,24,false,counted
24041,Town13,HighwayExit,tfv6_lead,not determinable,false,not determinable
24041,Town13,HighwayExit,bridgedrive_lead,not determinable,false,not determinable
24041,Town13,HighwayExit,simlingo,not determinable,false,not determinable
24041,Town13,HighwayExit,blue,not determinable,false,not determinable
24071,Town13,InterurbanAdvancedActorFlow,b2d_base,5,false,counted
24071,Town13,InterurbanAdvancedActorFlow,b2d_full,25,false,counted
24071,Town13,InterurbanAdvancedActorFlow,tfv6_lead,not determinable,false,not determinable
24071,Town13,InterurbanAdvancedActorFlow,bridgedrive_lead,not determinable,false,not determinable
24071,Town13,InterurbanAdvancedActorFlow,simlingo,not determinable,false,not determinable
24071,Town13,InterurbanAdvancedActorFlow,blue,not determinable,false,not determinable
24078,Town12,InterurbanAdvancedActorFlow,b2d_base,3,false,counted
24078,Town12,InterurbanAdvancedActorFlow,b2d_full,52,false,counted
24078,Town12,InterurbanAdvancedActorFlow,tfv6_lead,not determinable,false,not determinable
24078,Town12,InterurbanAdvancedActorFlow,bridgedrive_lead,not determinable,false,not determinable
24078,Town12,InterurbanAdvancedActorFlow,simlingo,not determinable,false,not determinable
24078,Town12,InterurbanAdvancedActorFlow,blue,not determinable,false,not determinable
24092,Town13,MergerIntoSlowTrafficV2,b2d_base,0,false,counted
24092,Town13,MergerIntoSlowTrafficV2,b2d_full,48,false,counted
24092,Town13,MergerIntoSlowTrafficV2,tfv6_lead,not determinable,false,not determinable
24092,Town13,MergerIntoSlowTrafficV2,bridgedrive_lead,not determinable,false,not determinable
24092,Town13,MergerIntoSlowTrafficV2,simlingo,not determinable,false,not determinable
24092,Town13,MergerIntoSlowTrafficV2,blue,not determinable,false,not determinable
24098,Town12,InterurbanActorFlow,b2d_base,6,false,counted
24098,Town12,InterurbanActorFlow,b2d_full,58,false,counted
24098,Town12,InterurbanActorFlow,tfv6_lead,not determinable,false,not determinable
24098,Town12,InterurbanActorFlow,bridgedrive_lead,not determinable,false,not determinable
24098,Town12,InterurbanActorFlow,simlingo,not determinable,false,not determinable
24098,Town12,InterurbanActorFlow,blue,not determinable,false,not determinable
24206,Town03,ParkingCrossingPedestrian,b2d_base,0,false,counted
24206,Town03,ParkingCrossingPedestrian,b2d_full,19,false,counted
24206,Town03,ParkingCrossingPedestrian,tfv6_lead,not determinable,false,not determinable
24206,Town03,ParkingCrossingPedestrian,bridgedrive_lead,not determinable,false,not determinable
24206,Town03,ParkingCrossingPedestrian,simlingo,not determinable,false,not determinable
24206,Town03,ParkingCrossingPedestrian,blue,not determinable,false,not determinable
24211,Town01,DynamicObjectCrossing,b2d_base,8,false,counted
24211,Town01,DynamicObjectCrossing,b2d_full,9,false,counted
24211,Town01,DynamicObjectCrossing,tfv6_lead,not determinable,false,not determinable
24211,Town01,DynamicObjectCrossing,bridgedrive_lead,not determinable,false,not determinable
24211,Town01,DynamicObjectCrossing,simlingo,not determinable,false,not determinable
24211,Town01,DynamicObjectCrossing,blue,not determinable,false,not determinable
24224,Town02,DynamicObjectCrossing,b2d_base,6,false,counted
24224,Town02,DynamicObjectCrossing,b2d_full,2,false,counted
24224,Town02,DynamicObjectCrossing,tfv6_lead,not determinable,false,not determinable
24224,Town02,DynamicObjectCrossing,bridgedrive_lead,not determinable,false,not determinable
24224,Town02,DynamicObjectCrossing,simlingo,not determinable,false,not determinable
24224,Town02,DynamicObjectCrossing,blue,not determinable,false,not determinable
24240,Town10HD,Accident,b2d_base,0,false,counted
24240,Town10HD,Accident,b2d_full,1,false,counted
24240,Town10HD,Accident,tfv6_lead,not determinable,false,not determinable
24240,Town10HD,Accident,bridgedrive_lead,not determinable,false,not determinable
24240,Town10HD,Accident,simlingo,not determinable,false,not determinable
24240,Town10HD,Accident,blue,not determinable,false,not determinable
24252,Town11,DynamicObjectCrossing,b2d_base,1,false,counted
24252,Town11,DynamicObjectCrossing,b2d_full,11,false,counted
24252,Town11,DynamicObjectCrossing,tfv6_lead,not determinable,false,not determinable
24252,Town11,DynamicObjectCrossing,bridgedrive_lead,not determinable,false,not determinable
24252,Town11,DynamicObjectCrossing,simlingo,not determinable,false,not determinable
24252,Town11,DynamicObjectCrossing,blue,not determinable,false,not determinable
24258,Town07,HazardAtSideLaneTwoWays,b2d_base,0,false,counted
24258,Town07,HazardAtSideLaneTwoWays,b2d_full,13,false,counted
24258,Town07,HazardAtSideLaneTwoWays,tfv6_lead,not determinable,false,not determinable
24258,Town07,HazardAtSideLaneTwoWays,bridgedrive_lead,not determinable,false,not determinable
24258,Town07,HazardAtSideLaneTwoWays,simlingo,not determinable,false,not determinable
24258,Town07,HazardAtSideLaneTwoWays,blue,not determinable,false,not determinable
24294,Town02,ParkingCrossingPedestrian,b2d_base,0,false,counted
24294,Town02,ParkingCrossingPedestrian,b2d_full,3,false,counted
24294,Town02,ParkingCrossingPedestrian,tfv6_lead,not determinable,false,not determinable
24294,Town02,ParkingCrossingPedestrian,bridgedrive_lead,not determinable,false,not determinable
24294,Town02,ParkingCrossingPedestrian,simlingo,not determinable,false,not determinable
24294,Town02,ParkingCrossingPedestrian,blue,not determinable,false,not determinable
24330,Town10HD,HardBreakRoute,b2d_base,1,false,counted
24330,Town10HD,HardBreakRoute,b2d_full,1,false,counted
24330,Town10HD,HardBreakRoute,tfv6_lead,not determinable,false,not determinable
24330,Town10HD,HardBreakRoute,bridgedrive_lead,not determinable,false,not determinable
24330,Town10HD,HardBreakRoute,simlingo,not determinable,false,not determinable
24330,Town10HD,HardBreakRoute,blue,not determinable,false,not determinable
24333,Town15,DynamicObjectCrossing,b2d_base,3,false,counted
24333,Town15,DynamicObjectCrossing,b2d_full,6,false,counted
24333,Town15,DynamicObjectCrossing,tfv6_lead,not determinable,false,not determinable
24333,Town15,DynamicObjectCrossing,bridgedrive_lead,not determinable,false,not determinable
24333,Town15,DynamicObjectCrossing,simlingo,not determinable,false,not determinable
24333,Town15,DynamicObjectCrossing,blue,not determinable,false,not determinable
24340,Town10HD,ControlLoss,b2d_base,2,false,counted
24340,Town10HD,ControlLoss,b2d_full,1,false,counted
24340,Town10HD,ControlLoss,tfv6_lead,not determinable,false,not determinable
24340,Town10HD,ControlLoss,bridgedrive_lead,not determinable,false,not determinable
24340,Town10HD,ControlLoss,simlingo,not determinable,false,not determinable
24340,Town10HD,ControlLoss,blue,not determinable,false,not determinable
24367,Town06,ConstructionObstacle,b2d_base,2,false,counted
24367,Town06,ConstructionObstacle,b2d_full,2,false,counted
24367,Town06,ConstructionObstacle,tfv6_lead,not determinable,false,not determinable
24367,Town06,ConstructionObstacle,bridgedrive_lead,not determinable,false,not determinable
24367,Town06,ConstructionObstacle,simlingo,not determinable,false,not determinable
24367,Town06,ConstructionObstacle,blue,not determinable,false,not determinable
24757,Town06,ParkedObstacle,b2d_base,4,false,counted
24757,Town06,ParkedObstacle,b2d_full,7,false,counted
24757,Town06,ParkedObstacle,tfv6_lead,not determinable,false,not determinable
24757,Town06,ParkedObstacle,bridgedrive_lead,not determinable,false,not determinable
24757,Town06,ParkedObstacle,simlingo,not determinable,false,not determinable
24757,Town06,ParkedObstacle,blue,not determinable,false,not determinable
24759,Town05,ParkingCutIn,b2d_base,0,false,counted
24759,Town05,ParkingCutIn,b2d_full,6,false,counted
24759,Town05,ParkingCutIn,tfv6_lead,not determinable,false,not determinable
24759,Town05,ParkingCutIn,bridgedrive_lead,not determinable,false,not determinable
24759,Town05,ParkingCutIn,simlingo,not determinable,false,not determinable
24759,Town05,ParkingCutIn,blue,not determinable,false,not determinable
24781,Town01,HardBreakRoute,b2d_base,3,false,counted
24781,Town01,HardBreakRoute,b2d_full,5,false,counted
24781,Town01,HardBreakRoute,tfv6_lead,not determinable,false,not determinable
24781,Town01,HardBreakRoute,bridgedrive_lead,not determinable,false,not determinable
24781,Town01,HardBreakRoute,simlingo,not determinable,false,not determinable
24781,Town01,HardBreakRoute,blue,not determinable,false,not determinable
24784,Town02,ControlLoss,b2d_base,0,false,counted
24784,Town02,ControlLoss,b2d_full,1,false,counted
24784,Town02,ControlLoss,tfv6_lead,not determinable,false,not determinable
24784,Town02,ControlLoss,bridgedrive_lead,not determinable,false,not determinable
24784,Town02,ControlLoss,simlingo,not determinable,false,not determinable
24784,Town02,ControlLoss,blue,not determinable,false,not determinable
24785,Town04,ConstructionObstacle,b2d_base,4,false,counted
24785,Town04,ConstructionObstacle,b2d_full,4,false,counted
24785,Town04,ConstructionObstacle,tfv6_lead,not determinable,false,not determinable
24785,Town04,ConstructionObstacle,bridgedrive_lead,not determinable,false,not determinable
24785,Town04,ConstructionObstacle,simlingo,not determinable,false,not determinable
24785,Town04,ConstructionObstacle,blue,not determinable,false,not determinable
24795,Town04,ConstructionObstacle,b2d_base,4,false,counted
24795,Town04,ConstructionObstacle,b2d_full,4,false,counted
24795,Town04,ConstructionObstacle,tfv6_lead,not determinable,false,not determinable
24795,Town04,ConstructionObstacle,bridgedrive_lead,not determinable,false,not determinable
24795,Town04,ConstructionObstacle,simlingo,not determinable,false,not determinable
24795,Town04,ConstructionObstacle,blue,not determinable,false,not determinable
24816,Town03,Accident,b2d_base,4,false,counted
24816,Town03,Accident,b2d_full,1,false,counted
24816,Town03,Accident,tfv6_lead,not determinable,false,not determinable
24816,Town03,Accident,bridgedrive_lead,not determinable,false,not determinable
24816,Town03,Accident,simlingo,not determinable,false,not determinable
24816,Town03,Accident,blue,not determinable,false,not determinable
24841,Town01,ControlLoss,b2d_base,0,false,counted
24841,Town01,ControlLoss,b2d_full,0,false,counted
24841,Town01,ControlLoss,tfv6_lead,not determinable,false,not determinable
24841,Town01,ControlLoss,bridgedrive_lead,not determinable,false,not determinable
24841,Town01,ControlLoss,simlingo,not determinable,false,not determinable
24841,Town01,ControlLoss,blue,not determinable,false,not determinable
25300,Town04,HazardAtSideLane,b2d_base,1,false,counted
25300,Town04,HazardAtSideLane,b2d_full,12,false,counted
25300,Town04,HazardAtSideLane,tfv6_lead,not determinable,false,not determinable
25300,Town04,HazardAtSideLane,bridgedrive_lead,not determinable,false,not determinable
25300,Town04,HazardAtSideLane,simlingo,not determinable,false,not determinable
25300,Town04,HazardAtSideLane,blue,not determinable,false,not determinable
25318,Town05,ParkedObstacle,b2d_base,4,false,counted
25318,Town05,ParkedObstacle,b2d_full,9,false,counted
25318,Town05,ParkedObstacle,tfv6_lead,not determinable,false,not determinable
25318,Town05,ParkedObstacle,bridgedrive_lead,not determinable,false,not determinable
25318,Town05,ParkedObstacle,simlingo,not determinable,false,not determinable
25318,Town05,ParkedObstacle,blue,not determinable,false,not determinable
25358,Town06,StaticCutIn,b2d_base,2,false,counted
25358,Town06,StaticCutIn,b2d_full,10,false,counted
25358,Town06,StaticCutIn,tfv6_lead,not determinable,false,not determinable
25358,Town06,StaticCutIn,bridgedrive_lead,not determinable,false,not determinable
25358,Town06,StaticCutIn,simlingo,not determinable,false,not determinable
25358,Town06,StaticCutIn,blue,not determinable,false,not determinable
25378,Town03,YieldToEmergencyVehicle,b2d_base,1,false,counted
25378,Town03,YieldToEmergencyVehicle,b2d_full,2,false,counted
25378,Town03,YieldToEmergencyVehicle,tfv6_lead,not determinable,false,not determinable
25378,Town03,YieldToEmergencyVehicle,bridgedrive_lead,not determinable,false,not determinable
25378,Town03,YieldToEmergencyVehicle,simlingo,not determinable,false,not determinable
25378,Town03,YieldToEmergencyVehicle,blue,not determinable,false,not determinable
25381,Town05,HazardAtSideLane,b2d_base,3,false,counted
25381,Town05,HazardAtSideLane,b2d_full,9,false,counted
25381,Town05,HazardAtSideLane,tfv6_lead,not determinable,false,not determinable
25381,Town05,HazardAtSideLane,bridgedrive_lead,not determinable,false,not determinable
25381,Town05,HazardAtSideLane,simlingo,not determinable,false,not determinable
25381,Town05,HazardAtSideLane,blue,not determinable,false,not determinable
25383,Town15,ParkedObstacle,b2d_base,3,false,counted
25383,Town15,ParkedObstacle,b2d_full,12,false,counted
25383,Town15,ParkedObstacle,tfv6_lead,not determinable,false,not determinable
25383,Town15,ParkedObstacle,bridgedrive_lead,not determinable,false,not determinable
25383,Town15,ParkedObstacle,simlingo,not determinable,false,not determinable
25383,Town15,ParkedObstacle,blue,not determinable,false,not determinable
25424,Town11,ConstructionObstacleTwoWays,b2d_base,0,false,counted
25424,Town11,ConstructionObstacleTwoWays,b2d_full,2,false,counted
25424,Town11,ConstructionObstacleTwoWays,tfv6_lead,not determinable,false,not determinable
25424,Town11,ConstructionObstacleTwoWays,bridgedrive_lead,not determinable,false,not determinable
25424,Town11,ConstructionObstacleTwoWays,simlingo,not determinable,false,not determinable
25424,Town11,ConstructionObstacleTwoWays,blue,not determinable,false,not determinable
25439,Town15,HazardAtSideLane,b2d_base,2,false,counted
25439,Town15,HazardAtSideLane,b2d_full,4,false,counted
25439,Town15,HazardAtSideLane,tfv6_lead,not determinable,false,not determinable
25439,Town15,HazardAtSideLane,bridgedrive_lead,not determinable,false,not determinable
25439,Town15,HazardAtSideLane,simlingo,not determinable,false,not determinable
25439,Town15,HazardAtSideLane,blue,not determinable,false,not determinable
25845,Town15,AccidentTwoWays,b2d_base,0,false,counted
25845,Town15,AccidentTwoWays,b2d_full,4,false,counted
25845,Town15,AccidentTwoWays,tfv6_lead,not determinable,false,not determinable
25845,Town15,AccidentTwoWays,bridgedrive_lead,not determinable,false,not determinable
25845,Town15,AccidentTwoWays,simlingo,not determinable,false,not determinable
25845,Town15,AccidentTwoWays,blue,not determinable,false,not determinable
25854,Town03,HazardAtSideLaneTwoWays,b2d_base,0,false,counted
25854,Town03,HazardAtSideLaneTwoWays,b2d_full,6,false,counted
25854,Town03,HazardAtSideLaneTwoWays,tfv6_lead,not determinable,false,not determinable
25854,Town03,HazardAtSideLaneTwoWays,bridgedrive_lead,not determinable,false,not determinable
25854,Town03,HazardAtSideLaneTwoWays,simlingo,not determinable,false,not determinable
25854,Town03,HazardAtSideLaneTwoWays,blue,not determinable,false,not determinable
25857,Town05,AccidentTwoWays,b2d_base,0,false,counted
25857,Town05,AccidentTwoWays,b2d_full,7,false,counted
25857,Town05,AccidentTwoWays,tfv6_lead,not determinable,false,not determinable
25857,Town05,AccidentTwoWays,bridgedrive_lead,not determinable,false,not determinable
25857,Town05,AccidentTwoWays,simlingo,not determinable,false,not determinable
25857,Town05,AccidentTwoWays,blue,not determinable,false,not determinable
25863,Town07,PedestrianCrossing,b2d_base,0,false,counted
25863,Town07,PedestrianCrossing,b2d_full,3,false,counted
25863,Town07,PedestrianCrossing,tfv6_lead,not determinable,false,not determinable
25863,Town07,PedestrianCrossing,bridgedrive_lead,not determinable,false,not determinable
25863,Town07,PedestrianCrossing,simlingo,not determinable,false,not determinable
25863,Town07,PedestrianCrossing,blue,not determinable,false,not determinable
25865,Town11,ParkedObstacleTwoWays,b2d_base,0,false,counted
25865,Town11,ParkedObstacleTwoWays,b2d_full,5,false,counted
25865,Town11,ParkedObstacleTwoWays,tfv6_lead,not determinable,false,not determinable
25865,Town11,ParkedObstacleTwoWays,bridgedrive_lead,not determinable,false,not determinable
25865,Town11,ParkedObstacleTwoWays,simlingo,not determinable,false,not determinable
25865,Town11,ParkedObstacleTwoWays,blue,not determinable,false,not determinable
25896,Town03,ParkedObstacleTwoWays,b2d_base,0,false,counted
25896,Town03,ParkedObstacleTwoWays,b2d_full,13,false,counted
25896,Town03,ParkedObstacleTwoWays,tfv6_lead,not determinable,false,not determinable
25896,Town03,ParkedObstacleTwoWays,bridgedrive_lead,not determinable,false,not determinable
25896,Town03,ParkedObstacleTwoWays,simlingo,not determinable,false,not determinable
25896,Town03,ParkedObstacleTwoWays,blue,not determinable,false,not determinable
25928,Town11,VehicleOpensDoorTwoWays,b2d_base,0,false,counted
25928,Town11,VehicleOpensDoorTwoWays,b2d_full,6,false,counted
25928,Town11,VehicleOpensDoorTwoWays,tfv6_lead,not determinable,false,not determinable
25928,Town11,VehicleOpensDoorTwoWays,bridgedrive_lead,not determinable,false,not determinable
25928,Town11,VehicleOpensDoorTwoWays,simlingo,not determinable,false,not determinable
25928,Town11,VehicleOpensDoorTwoWays,blue,not determinable,false,not determinable
25951,Town04,HazardAtSideLaneTwoWays,b2d_base,0,false,counted
25951,Town04,HazardAtSideLaneTwoWays,b2d_full,8,false,counted
25951,Town04,HazardAtSideLaneTwoWays,tfv6_lead,not determinable,false,not determinable
25951,Town04,HazardAtSideLaneTwoWays,bridgedrive_lead,not determinable,false,not determinable
25951,Town04,HazardAtSideLaneTwoWays,simlingo,not determinable,false,not determinable
25951,Town04,HazardAtSideLaneTwoWays,blue,not determinable,false,not determinable
25955,Town05,HazardAtSideLaneTwoWays,b2d_base,0,false,counted
25955,Town05,HazardAtSideLaneTwoWays,b2d_full,4,false,counted
25955,Town05,HazardAtSideLaneTwoWays,tfv6_lead,not determinable,false,not determinable
25955,Town05,HazardAtSideLaneTwoWays,bridgedrive_lead,not determinable,false,not determinable
25955,Town05,HazardAtSideLaneTwoWays,simlingo,not determinable,false,not determinable
25955,Town05,HazardAtSideLaneTwoWays,blue,not determinable,false,not determinable
25968,Town07,VanillaSignalizedTurnEncounterGreenLight,b2d_base,3,false,counted
25968,Town07,VanillaSignalizedTurnEncounterGreenLight,b2d_full,10,false,counted
25968,Town07,VanillaSignalizedTurnEncounterGreenLight,tfv6_lead,not determinable,false,not determinable
25968,Town07,VanillaSignalizedTurnEncounterGreenLight,bridgedrive_lead,not determinable,false,not determinable
25968,Town07,VanillaSignalizedTurnEncounterGreenLight,simlingo,not determinable,false,not determinable
25968,Town07,VanillaSignalizedTurnEncounterGreenLight,blue,not determinable,false,not determinable
25975,Town07,VanillaSignalizedTurnEncounterGreenLight,b2d_base,3,false,counted
25975,Town07,VanillaSignalizedTurnEncounterGreenLight,b2d_full,10,false,counted
25975,Town07,VanillaSignalizedTurnEncounterGreenLight,tfv6_lead,not determinable,false,not determinable
25975,Town07,VanillaSignalizedTurnEncounterGreenLight,bridgedrive_lead,not determinable,false,not determinable
25975,Town07,VanillaSignalizedTurnEncounterGreenLight,simlingo,not determinable,false,not determinable
25975,Town07,VanillaSignalizedTurnEncounterGreenLight,blue,not determinable,false,not determinable
26393,Town03,ParkingExit,b2d_base,0,false,counted
26393,Town03,ParkingExit,b2d_full,5,false,counted
26393,Town03,ParkingExit,tfv6_lead,not determinable,false,not determinable
26393,Town03,ParkingExit,bridgedrive_lead,not determinable,false,not determinable
26393,Town03,ParkingExit,simlingo,not determinable,false,not determinable
26393,Town03,ParkingExit,blue,not determinable,false,not determinable
26394,Town06,MergerIntoSlowTrafficV2,b2d_base,0,false,counted
26394,Town06,MergerIntoSlowTrafficV2,b2d_full,1,false,counted
26394,Town06,MergerIntoSlowTrafficV2,tfv6_lead,not determinable,false,not determinable
26394,Town06,MergerIntoSlowTrafficV2,bridgedrive_lead,not determinable,false,not determinable
26394,Town06,MergerIntoSlowTrafficV2,simlingo,not determinable,false,not determinable
26394,Town06,MergerIntoSlowTrafficV2,blue,not determinable,false,not determinable
26396,Town05,StaticCutIn,b2d_base,4,false,counted
26396,Town05,StaticCutIn,b2d_full,13,false,counted
26396,Town05,StaticCutIn,tfv6_lead,not determinable,false,not determinable
26396,Town05,StaticCutIn,bridgedrive_lead,not determinable,false,not determinable
26396,Town05,StaticCutIn,simlingo,not determinable,false,not determinable
26396,Town05,StaticCutIn,blue,not determinable,false,not determinable
26401,Town06,MergerIntoSlowTrafficV2,b2d_base,0,false,counted
26401,Town06,MergerIntoSlowTrafficV2,b2d_full,1,false,counted
26401,Town06,MergerIntoSlowTrafficV2,tfv6_lead,not determinable,false,not determinable
26401,Town06,MergerIntoSlowTrafficV2,bridgedrive_lead,not determinable,false,not determinable
26401,Town06,MergerIntoSlowTrafficV2,simlingo,not determinable,false,not determinable
26401,Town06,MergerIntoSlowTrafficV2,blue,not determinable,false,not determinable
26405,Town15,StaticCutIn,b2d_base,4,false,counted
26405,Town15,StaticCutIn,b2d_full,13,false,counted
26405,Town15,StaticCutIn,tfv6_lead,not determinable,false,not determinable
26405,Town15,StaticCutIn,bridgedrive_lead,not determinable,false,not determinable
26405,Town15,StaticCutIn,simlingo,not determinable,false,not determinable
26405,Town15,StaticCutIn,blue,not determinable,false,not determinable
26406,Town04,HardBreakRoute,b2d_base,3,false,counted
26406,Town04,HardBreakRoute,b2d_full,15,false,counted
26406,Town04,HardBreakRoute,tfv6_lead,not determinable,false,not determinable
26406,Town04,HardBreakRoute,bridgedrive_lead,not determinable,false,not determinable
26406,Town04,HardBreakRoute,simlingo,not determinable,false,not determinable
26406,Town04,HardBreakRoute,blue,not determinable,false,not determinable
26408,Town06,MergerIntoSlowTrafficV2,b2d_base,0,false,counted
26408,Town06,MergerIntoSlowTrafficV2,b2d_full,1,false,counted
26408,Town06,MergerIntoSlowTrafficV2,tfv6_lead,not determinable,false,not determinable
26408,Town06,MergerIntoSlowTrafficV2,bridgedrive_lead,not determinable,false,not determinable
26408,Town06,MergerIntoSlowTrafficV2,simlingo,not determinable,false,not determinable
26408,Town06,MergerIntoSlowTrafficV2,blue,not determinable,false,not determinable
26418,Town11,ControlLoss,b2d_base,2,false,counted
26418,Town11,ControlLoss,b2d_full,2,false,counted
26418,Town11,ControlLoss,tfv6_lead,not determinable,false,not determinable
26418,Town11,ControlLoss,bridgedrive_lead,not determinable,false,not determinable
26418,Town11,ControlLoss,simlingo,not determinable,false,not determinable
26418,Town11,ControlLoss,blue,not determinable,false,not determinable
26435,Town03,ParkingExit,b2d_base,0,false,counted
