source,route,seed,step,speed,dense_turn_distance_m,plan_k_near,plan_k_aim,c_cmd_k,b_steer,c_steer,c_plant_steer,c_ack_only_steer,plan_plant_steer,gamma,opposite,s_shape,b_near_zero,c_near_zero,b_matches_plan,c_matches_plan,b_aim_sign,c_aim_sign
W2,28198,0,212,3.8705356706907783,nan,-0.08275659139674227,-0.11868157706529767,-0.0310064313897426,-0.2732509672641754,-0.07782908660784352,-0.08226356241747776,-0.07978909175509637,-0.3252900710707731,0.9704990481645902,0,0,0,0,1,1,-1,-1
W2,28198,0,213,4.210169079149668,nan,-0.07524112476939514,-0.13052917469095077,-0.028060635507939514,-0.2949592173099518,-0.07093421159725923,-0.07577640309218517,-0.07254858821203101,-0.3649462715290837,0.9581643608304531,0,0,0,0,1,1,-1,-1
W2,28198,0,214,4.5412119321609286,nan,-0.07119227470072306,-0.1308462280746793,-0.027083308436391725,-0.3110578954219818,-0.06891798614768639,-0.07356315107548012,-0.0704311069089347,-0.3682056364370177,0.9581643608304531,0,0,0,0,1,1,-1,-1
W2,28198,0,215,4.873929198228511,nan,-0.07121793509791924,-0.10928739950560432,-0.03557474960379285,-0.23743098974227905,-0.09098895590285722,-0.09780300275340936,-0.09362321872622009,-0.30913773510669473,0.9581643608304531,0,0,0,0,1,1,-1,-1
W2,28198,0,216,5.255230535904232,nan,-0.06577896941021287,-0.09589349055392948,-0.048484943323807025,-0.2774712145328522,-0.12458457286733425,-0.13532877106264923,-0.12952184010431997,-0.27263988011198065,0.9581643608304531,0,0,0,0,1,1,-1,-1
W2,28198,0,217,5.550205761966328,nan,-0.05769998907686457,-0.0866950888759128,-0.06002215661935737,-0.2988268733024597,-0.15462191535278355,-0.1695119743720026,-0.16222479056108183,-0.24734888038762756,0.9581643608304531,0,0,0,0,1,1,-1,-1
W2,28198,0,218,5.542791965644569,nan,-0.05379336996757517,-0.08498699563344506,-0.06145197757301607,-0.29754436016082764,-0.15820872737052774,-0.17364013113181295,-0.16617465060587272,-0.24231642087356345,0.9581643608304531,0,0,0,0,1,1,-1,-1
W2,28198,0,219,5.5341477319946915,nan,-0.04872044061278534,-0.07953999084271329,-0.06260600637460254,-0.29525226354599,-0.1610906867216792,-0.17696396401546063,-0.16935504067358484,-0.22634933996319992,0.9581643608304531,0,0,0,0,1,1,-1,-1
W2,28198,0,220,5.5223649240974115,nan,-0.0450885945053123,-0.09026596531719763,-0.05243350329377329,-0.27956151962280273,-0.13530542561643386,-0.14744162736921845,-0.14110973270801555,-0.2576505659572966,0.9581643608304531,0,0,0,0,1,1,-1,-1
W2,28198,0,221,6.058464273104897,nan,-0.0396507964886207,-0.09327710942397648,-0.05072820556739068,-0.2782496213912964,-0.13171589010216045,-0.15084184192614195,-0.13718033631251295,-0.2819397315250108,0.9117058100690492,0,0,0,0,1,1,-1,-1
W2,28198,0,222,6.594983744316169,nan,-0.035272710415041236,-0.09799745818217886,-0.04568580531097989,-0.26986685395240784,-0.11942208556090507,-0.1361997443888139,-0.12387806109389693,-0.2981042294067959,0.9117058100690492,0,0,0,0,1,1,-1,-1
W2,28198,0,223,7.0659152640555725,nan,-0.031174583526277805,-0.09924953400286193,-0.04369350223505652,-0.27002227306365967,-0.11481532249847183,-0.13073074193717446,-0.11891008475110974,-0.3034265379582421,0.9117058100690492,0,0,0,0,1,1,-1,-1
W2,28198,1,164,11.376917031292308,nan,-0.06491197209808144,-0.06227688115967597,-0.0028243020904835446,-0.05325540527701378,-0.007801337119712747,-0.008658588027966062,-0.007818924362481008,-0.19866970560346797,0.9032390161457415,0,0,1,1,1,1,-1,-1
W2,28198,1,165,11.528917624892046,nan,-0.0658208612800443,-0.06833439610234172,-0.005186645843373146,-0.06201212480664253,-0.014349064213413037,-0.01595894257930241,-0.014408575907799946,-0.21892205365994039,0.9032390161457415,0,0,1,1,1,1,-1,-1
W2,28198,1,166,11.651393296193408,nan,-0.06538479547416465,-0.07596203087215207,-0.006301323954337772,-0.06820594519376755,-0.01745499354955002,-0.01943236031538336,-0.017543017393777557,-0.2443886501506976,0.9032390161457415,0,0,1,1,1,1,-1,-1
W2,28198,1,169,11.678777830688697,nan,-0.07001326807952118,-0.08471015491605209,-0.02042495517546835,-0.14047949016094208,-0.05653654559150538,-0.06372150973515175,-0.05746928598587644,-0.2733774524713946,0.9032390161457415,0,0,0,0,1,1,-1,-1
W2,28198,1,170,11.524196386455245,nan,-0.06961731180148995,-0.07894923702791666,-0.03361549434753118,-0.16812622547149658,-0.09271572073539297,-0.10568615915094687,-0.0952500495825911,-0.2539151043535282,0.9032390161457415,0,0,0,0,1,1,-1,-1
W2,28198,1,171,11.416649171628505,nan,-0.07210142193566331,-0.08170264043722383,-0.033228686260126296,-0.1649876832962036,-0.09155055856107826,-0.10432379307883415,-0.09402382699152942,-0.2627018452516631,0.9032390161457415,0,0,0,0,1,1,-1,-1
W2,28198,1,172,11.333737129606108,nan,-0.07036104249303679,-0.0856878651255218,-0.02971169676927611,-0.16096241772174835,-0.08183768177906164,-0.09297723412081456,-0.08381137900431723,-0.27559620294043585,0.9032390161457415,0,0,0,0,1,1,-1,-1
W2,28198,1,173,11.260864693536773,nan,-0.06984639656367814,-0.08508424485846072,-0.03461755637352153,-0.18493859469890594,-0.0951952832745507,-0.10860466800349196,-0.0978761031057399,-0.2733969027887068,0.9032390161457415,0,0,0,0,1,1,-1,-1
W2,28198,1,174,11.165651076828317,nan,-0.06914535332529881,-0.08354783337580668,-0.040447041996651154,-0.20686331391334534,-0.11098245044568424,-0.1272376129948828,-0.11464243345673517,-0.26806999688836525,0.9032390161457415,0,0,0,0,1,1,-1,-1
W2,28198,1,175,11.058030154254457,nan,-0.06800957511837624,-0.08298400727440941,-0.04291603999340251,-0.2160344421863556,-0.11755780370533225,-0.13505356627720833,-0.12167474196778968,-0.26591306560080236,0.9032390161457415,0,0,0,0,1,1,-1,-1
W2,28198,1,176,10.934159642512352,nan,-0.06741325728972195,-0.08678238031614223,-0.03908166383353082,-0.20663216710090637,-0.10700497763653015,-0.1225375079538091,-0.11041298114021537,-0.27802133572425863,0.9032390161457415,0,0,0,0,1,1,-1,-1
W2,28198,1,177,10.8131184130701,nan,-0.0684394086515071,-0.08271919708140982,-0.0427336645545632,-0.2228548377752304,-0.11676054344262582,-0.1341173239537079,-0.12083194136591087,-0.26435825896956466,0.9032390161457415,0,0,0,0,1,1,-1,-1
W2,28198,1,178,10.672090989748792,nan,-0.0720231381251569,-0.07793699740443227,-0.04330411249763264,-0.22344255447387695,-0.1181277000352639,-0.13575202284102583,-0.1223025299985456,-0.24832436130977528,0.9032390161457415,0,0,0,0,1,1,-1,-1
W2,28198,1,179,10.550012598899595,nan,-0.0722816389333357,-0.08235095902387747,-0.040698106985008385,-0.22117114067077637,-0.11094161958814205,-0.1272174761303125,-0.11462329273525482,-0.26242327972015317,0.9032390161457415,0,0,0,0,1,1,-1,-1
W2,28198,1,180,10.428696471953085,nan,-0.07528884162379838,-0.08049839916973237,-0.04118036680187547,-0.22692705690860748,-0.11210114972232645,-0.12859886407579318,-0.11586601916286197,-0.25604478343028725,0.9032390161457415,0,0,0,0,1,1,-1,-1
W2,28198,1,181,10.304458621388822,nan,-0.0756561285560569,-0.08586072568123036,-0.03446849946749083,-0.20927689969539642,-0.09383627311789015,-0.10704073159289973,-0.09646727770809366,-0.2731812197726298,0.9032390161457415,0,0,0,0,1,1,-1,-1
W2,28198,1,182,10.28007111608844,nan,-0.07516424868829202,-0.08505325315600161,-0.035434278768744484,-0.2199619859457016,-0.09642319335804839,-0.1100814765980212,-0.09920360183188574,-0.270481539109301,0.9032390161457415,0,0,0,0,1,1,-1,-1
W2,28198,1,183,10.246453416010539,nan,-0.07339551646578626,-0.0853469582715809,-0.03372766019586941,-0.21723882853984833,-0.09177608962575727,-0.1046250188558522,-0.0942932267835185,-0.2713423495446687,0.9032390161457415,0,0,0,0,1,1,-1,-1
W2,28198,1,184,9.806455765034556,nan,-0.07534393348310081,-0.09234762737704334,-0.024465799797023246,-0.19220590591430664,-0.06636467235404318,-0.07505992138482195,-0.06767912308111385,-0.29277124968391716,0.9032390161457415,0,0,0,0,1,1,-1,-1
W2,28198,1,185,9.39337555614499,nan,-0.07789088697581564,-0.10133045398888514,-0.013188771284708354,-0.16819119453430176,-0.035662672050911545,-0.03994284472575972,-0.03604089200557167,-0.3204234538132452,0.9032390161457415,0,0,0,0,1,1,-1,-1
W2,28198,1,186,9.061145935709549,nan,-0.09787914439685498,-0.10616399645714317,-0.008645025137211219,-0.05220506712794304,-0.023302115931013875,-0.025995268435048242,-0.02346360454230092,-0.3347771746497548,0.9032390161457415,0,0,1,0,1,1,-1,-1
W2,28198,1,187,8.78008055306901,nan,-0.0978685132156048,-0.0905172815155636,-0.021919260350638417,-0.07549598067998886,-0.058845357102240835,-0.0664094691020612,-0.059888104450376276,-0.28380317133249977,0.9032390161457415,0,0,1,0,1,1,-1,-1
W2,28198,1,188,8.470623180986943,nan,-0.10933698980904835,-0.09210632796481218,-0.02099904753954459,-0.07549598067998886,-0.056201254809535243,-0.06337507271877112,-0.05715484033240867,-0.28797255529627813,0.9032390161457415,0,1,1,0,1,1,-1,-1
W2,28198,1,189,8.1338497133817,nan,-0.12166759793674585,-0.0977310612081308,-0.020759969183893907,-0.07243762165307999,-0.05537082724638795,-0.06242573658015703,-0.05629949877406638,-0.30485760718003757,0.9032390161457415,0,0,1,0,1,1,-1,-1
W2,28198,1,190,7.780378247932154,nan,-0.14907001788982485,-0.11203178261675012,-0.017007014551385802,-0.06821274012327194,-0.045214420648149616,-0.05033163901434401,-0.04583427250198651,-0.3455851402185797,0.9117058100690492,0,1,1,0,1,1,-1,-1
W2,28198,1,191,7.423613380384373,nan,-0.14777850173515467,-0.1869963350100681,-0.010094223723849731,-0.06393314152956009,-0.02675233140728612,-0.029602370045961383,-0.026969029205771867,-0.5667820165001883,0.9117058100690492,0,0,1,0,1,1,-1,-1
W2,28198,1,192,7.140092281707272,nan,-0.113516833459336,-0.1637877775811767,-0.02211497770169499,-0.05983079969882965,-0.05838006986917664,-0.06527358006713212,-0.05942392411389753,-0.4991892492634044,0.9117058100690492,0,0,1,0,1,1,-1,-1
W2,28198,1,193,6.875339760096938,nan,-0.11422060911377127,-0.1662764879358313,-0.04732479099703383,-0.05528365075588226,-0.12400703752837153,-0.14161940783150262,-0.12880232810450548,-0.5050422729825975,0.9117058100690492,0,1,1,0,1,1,-1,-1
W2,28198,1,194,6.459221621443731,nan,-0.10490391493987547,-0.22027544665124296,-0.05699959220908962,-0.05023152008652687,-0.14833004345454648,-0.17073026869645525,-0.15525320304688284,-0.6496267262068085,0.9117058100690492,0,1,1,0,1,1,-1,-1
W2,28198,1,198,2.319867109289498,nan,-0.10759650581183353,-0.1944141417999325,-0.004209950126691713,-0.225431427359581,-0.01028591289159316,-0.010635290003740791,-0.010320514378010976,-0.5111470788015705,0.9704990481645902,0,0,0,1,1,1,-1,-1
W2,28198,1,199,1.2936526411577942,nan,-0.08415692810518857,-0.06700341022647377,-0.026444405353252265,-0.210234597325325,-0.06327064413840174,-0.06662631829176005,-0.06462656413184653,-0.17264465210383342,0.9704990481645902,0,0,0,0,1,1,-1,-1
W2,28198,1,202,1.045094703054602,nan,-0.08312897203818173,-0.09825867376811155,-0.027215625744694043,-0.18806757032871246,-0.06481166375572585,-0.06829222006321461,-0.06624167616275156,-0.2545751003084334,0.9704990481645902,0,0,0,0,1,1,-1,-1
W2,28198,1,203,1.384595418377585,nan,-0.08412271750204417,-0.10757803827769002,-0.026060566637724967,-0.19948893785476685,-0.06246036924876666,-0.0657523752767382,-0.06377923493982396,-0.2809558143612005,0.9704990481645902,0,0,0,0,1,1,-1,-1
W2,28198,1,204,1.6783525678014235,nan,-0.0832969153411847,-0.09121330636725777,-0.023465901791027186,-0.15952591598033905,-0.05656802127833695,-0.059422846369214785,-0.05764206402579346,-0.23869244024470446,0.9704990481645902,0,0,0,0,1,1,-1,-1
W2,28198,1,205,2.0110107627430738,nan,-0.08572491728731294,-0.0957521389968635,-0.02068929114773811,-0.17351225018501282,-0.05020117491148466,-0.052614570288753625,-0.05104024111314345,-0.2524129510143486,0.9704990481645902,0,0,0,0,1,1,-1,-1
W2,28198,1,206,2.3076870778010012,nan,-0.08242410072692596,-0.08862785394634103,-0.02738855101682283,-0.19607186317443848,-0.06676831296229538,-0.07036391547168024,-0.06825098659035274,-0.23450170187985594,0.9704990481645902,0,0,0,0,1,1,-1,-1
W2,28198,1,207,2.6184419328084303,nan,-0.09010139701468031,-0.09636605419657346,-0.025394752932198884,-0.20220251381397247,-0.06228899896399571,-0.06553618184365156,-0.06357019898351915,-0.256982922837827,0.9704990481645902,0,0,0,0,1,1,-1,-1
W2,28198,1,208,2.9804329148925506,nan,-0.09217348215886795,-0.10141118622837492,-0.02512120498534974,-0.2157680094242096,-0.06204461368045813,-0.06526441197096282,-0.0633068586899648,-0.27259287737953913,0.9704990481645902,0,0,0,0,1,1,-1,-1
W2,28198,1,209,3.3711486956716845,nan,-0.09237097121303314,-0.11194100001600768,-0.023841483231685636,-0.22475838661193848,-0.059334916583404444,-0.06234859586046096,-0.06047975876748357,-0.3036662225899034,0.9704990481645902,0,0,0,0,1,1,-1,-1
W2,28198,1,210,3.7342287387521034,nan,-0.08959604007076766,-0.13103217808587758,-0.01848645031752275,-0.23396168649196625,-0.04635861399302737,-0.04849939395757844,-0.04705005922696082,-0.3583761763502936,0.9704990481645902,0,0,0,0,1,1,-1,-1
W2,28198,1,211,4.081818061490984,nan,-0.08718351466050402,-0.12362117753435906,-0.025025672977307855,-0.25600263476371765,-0.06313201092456384,-0.06727266917480233,-0.06441142932468763,-0.3447338940744682,0.9581643608304531,0,0,0,0,1,1,-1,-1
W2,28198,1,212,4.41768762519202,nan,-0.0778935045562936,-0.1354321076742961,-0.021251602457361,-0.2794380784034729,-0.053988929791148076,-0.057350390484607876,-0.054916129172166726,-0.38014561725773277,0.9581643608304531,0,0,0,0,1,1,-1,-1
W2,28198,1,213,4.749419765921038,nan,-0.07512569888443185,-0.1399551573643394,-0.018739449936704913,-0.2930920124053955,-0.047930834372252866,-0.05080911819949242,-0.04865562316111282,-0.395306863676213,0.9581643608304531,0,0,0,0,1,1,-1,-1
W2,28198,1,214,5.086736701924152,nan,-0.07104465198185246,-0.12730688095530346,-0.02592456592043648,-0.219710573554039,-0.06669356202052627,-0.07112066136461918,-0.06809436479183344,-0.362115782240419,0.9581643608304531,0,0,0,0,1,1,-1,-1
W2,28198,1,215,5.46174340083672,nan,-0.07038295427108637,-0.08352698396751396,-0.056827937655043195,-0.284470796585083,-0.1462801528049101,-0.15996112555801148,-0.15308688235950124,-0.23766127557331398,0.9581643608304531,0,0,0,0,1,1,-1,-1
W2,28198,1,216,5.543955168135445,nan,-0.06741574497339525,-0.08652407487036234,-0.054383632629056024,-0.2767302989959717,-0.1403201829213933,-0.15314501165185268,-0.14656599056506162,-0.24681777255788914,0.9581643608304531,0,0,0,0,1,1,-1,-1
W2,28198,1,217,5.540776743880332,nan,-0.05740966818494536,-0.08956449935165064,-0.055433271207906414,-0.2881045341491699,-0.14297534556999103,-0.15617364696492864,-0.14946344658657473,-0.25569408933754706,0.9581643608304531,0,0,0,0,1,1,-1,-1
W2,28198,1,218,5.523591924407766,nan,-0.054500499613976225,-0.08168336096431832,-0.06030211634695511,-0.29260900616645813,-0.1552465738046852,-0.17023445874638832,-0.16291604141618207,-0.23256579371227687,0.9581643608304531,0,0,0,0,1,1,-1,-1
W2,28198,1,219,5.834406073674568,nan,-0.045144400313236376,-0.09180779120474407,-0.05600742120027422,-0.2851000726222992,-0.14487823191840998,-0.158324634139584,-0.15152146016852558,-0.26306489343898387,0.9581643608304531,0,0,0,0,1,1,-1,-1
W2,28198,1,220,6.381320407587764,nan,-0.0404728271194765,-0.09802812492075201,-0.050898613723175806,-0.27859416604042053,-0.13258243927508864,-0.15185526192161872,-0.13810153428093075,-0.2975567948775167,0.9117058100690492,0,0,0,0,1,1,-1,-1
W2,28198,1,221,6.866332730968012,nan,-0.03822106093809604,-0.09998388354096932,-0.04567474681813363,-0.2699059844017029,-0.11972177903747402,-0.136540299074106,-0.12418784112523874,-0.3050929848453329,0.9117058100690492,0,0,0,0,1,1,-1,-1
W2,28198,1,222,7.312852777455316,nan,-0.03248784148466305,-0.09874745303022694,-0.0453221015662188,-0.2737511694431305,-0.11934766888679746,-0.13607411411515064,-0.12376493909702929,-0.302622847157176,0.9117058100690492,0,0,0,0,1,1,-1,-1
W2,28198,1,223,7.721931780637972,nan,-0.03059301109904075,-0.09790113872808748,-0.041026461824660965,-0.26238319277763367,-0.10859597952481047,-0.12337618079287414,-0.11222930449453464,-0.3012362342347522,0.9117058100690492,0,0,0,0,1,1,-1,-1
W2,28198,2,168,11.563047946960445,nan,-0.06872547661973276,-0.07899113264886892,-0.01803667902605625,-0.12584660947322845,-0.049876755173856674,-0.056099117105437836,-0.05060237780628525,-0.25415837951288617,0.9032390161457415,0,0,0,0,1,1,-1,-1
W2,28198,2,169,11.32768810934638,nan,-0.06916300918477081,-0.08321562421304779,-0.024377084834915158,-0.13563917577266693,-0.06719233815548196,-0.07599022881174065,-0.06851829332307674,-0.26743686933142796,0.9032390161457415,0,0,0,0,1,1,-1,-1
W2,28198,2,170,11.198593450313176,nan,-0.06858683703234723,-0.07986991143657661,-0.031895949257125036,-0.16106973588466644,-0.08769616436444384,-0.09981864437932925,-0.08996893745347602,-0.2560668784418634,0.9032390161457415,0,0,0,0,1,1,-1,-1
W2,28198,2,171,11.112641560405919,nan,-0.07011847039911409,-0.0821131823769683,-0.0325101393479064,-0.16635026037693024,-0.08929393359721646,-0.10169031430626958,-0.09165332675166687,-0.2632052817882328,0.9032390161457415,0,0,0,0,1,1,-1,-1
W2,28198,2,172,11.040682239567838,nan,-0.07010672208731461,-0.08152480976393045,-0.03178769165595997,-0.16591426730155945,-0.08725412346964216,-0.09930636101519814,-0.08950765495954269,-0.26107293736029236,0.9032390161457415,0,0,0,0,1,1,-1,-1
W2,28198,2,173,10.970044522047752,nan,-0.06977440041709432,-0.08025032496348587,-0.03750783620926327,-0.19011299312114716,-0.1027682574575548,-0.11753044623259826,-0.10590764370203247,-0.2566962801675116,0.9032390161457415,0,0,0,0,1,1,-1,-1
W2,28198,2,174,10.8869078379095,nan,-0.06952733959668006,-0.0869513650775881,-0.03478388986684374,-0.18630219995975494,-0.09527186772509083,-0.10870732556399236,-0.09796792406395774,-0.2784363575120888,0.9032390161457415,0,0,0,0,1,1,-1,-1
W2,28198,2,175,10.836026631207616,nan,-0.06734229116042885,-0.08483447112601371,-0.039448252640574305,-0.20642128586769104,-0.10788841097260614,-0.12358711978477284,-0.11135725045494074,-0.27135239141409406,0.9032390161457415,0,0,0,0,1,1,-1,-1
W2,28198,2,176,10.809266805013879,nan,-0.06740877594332845,-0.08845099558827631,-0.03868215570308033,-0.20776903629302979,-0.10578038836228244,-0.12109459977435973,-0.10911445427731103,-0.283118138110276,0.9032390161457415,0,0,0,0,1,1,-1,-1
W2,28198,2,177,10.80681323070834,nan,-0.06843802663429568,-0.08447183766715496,-0.04009745289836754,-0.2144199013710022,-0.10961485053538056,-0.1256329934559438,-0.11319804197022713,-0.27008106853141967,0.9032390161457415,0,0,0,0,1,1,-1,-1
W2,28198,2,178,10.765506249412404,nan,-0.06923423717022112,-0.08257407695492687,-0.039119218433579725,-0.21251437067985535,-0.10691638480092182,-0.12243990793661855,-0.11032488621695108,-0.2637503538317049,0.9032390161457415,0,0,0,0,1,1,-1,-1
W2,28198,2,179,10.697564060211594,nan,-0.0729951413718882,-0.0821720203646841,-0.0397745205261557,-0.22011426091194153,-0.10861437392979531,-0.12445269727634305,-0.11213585625259392,-0.26224605218973257,0.9032390161457415,0,0,0,0,1,1,-1,-1
W2,28198,2,180,10.589930987742875,nan,-0.07298037715563116,-0.08324959639720056,-0.04003650106695937,-0.22415713965892792,-0.10919970661536343,-0.12515080562096334,-0.11276382327726603,-0.2654702556650642,0.9032390161457415,0,0,0,0,1,1,-1,-1
W2,28198,2,181,10.469664442259607,nan,-0.07530172528899923,-0.08347351423265843,-0.03710716124969072,-0.21779561042785645,-0.10114357815886969,-0.11563341664432136,-0.10419984896987683,-0.26586528804355336,0.9032390161457415,0,0,0,0,1,1,-1,-1
W2,28198,2,182,10.382359828869225,nan,-0.07536087618781086,-0.08717737200120716,-0.03212083847714524,-0.20861788094043732,-0.08755366050995222,-0.09967548666992855,-0.08983897055706051,-0.2776969804240913,0.9032390161457415,0,0,0,0,1,1,-1,-1
W2,28198,2,183,10.357961466315492,nan,-0.0741965248990179,-0.08427181422616283,-0.03564340565616951,-0.22491900622844696,-0.09706772443738151,-0.110836866943045,-0.09988347922308213,-0.26815563108870166,0.9032390161457415,0,0,0,0,1,1,-1,-1
W2,28198,2,184,10.202277455087582,nan,-0.07621296503734648,-0.08860373650735064,-0.028890724306234166,-0.205082505941391,-0.07864240585795775,-0.08928442233870378,-0.0804859074666094,-0.28181274124230077,0.9032390161457415,0,0,0,0,1,1,-1,-1
W2,28198,2,185,9.71592129517675,nan,-0.07865674340182244,-0.09618415114214103,-0.021368601577874072,-0.18831418454647064,-0.05793095855522039,-0.06534643745554634,-0.058931401870469836,-0.3048946286078818,0.9032390161457415,0,0,0,0,1,1,-1,-1
W2,28198,2,186,9.334111164201559,nan,-0.08896947445326242,-0.09890566883111016,-0.015116614039005377,-0.05124639347195625,-0.04084434646375796,-0.04582337529028194,-0.04134145902878287,-0.31243656472911707,0.9032390161457415,0,0,1,0,1,1,-1,-1
W2,28198,2,187,9.026640086962772,nan,-0.09624393173709872,-0.08442339586633316,-0.02650445818957824,-0.07868397980928421,-0.07129371111988697,-0.080776116632679,-0.07282508600561959,-0.2649445423802313,0.9032390161457415,0,0,1,0,1,1,-1,-1
W2,28198,2,188,8.701866208148662,nan,-0.10527064871806627,-0.09163218040668966,-0.018750660813400606,-0.07589834928512573,-0.050315781600384746,-0.056627982611562246,-0.051077094782900206,-0.2871426762565008,0.9032390161457415,0,0,1,0,1,1,-1,-1
W2,28198,2,189,8.352382863044644,nan,-0.12316283613275159,-0.0918989671756848,-0.023675639839845428,-0.07241219282150269,-0.06326716796343242,-0.07150791447810659,-0.06447928082350692,-0.286961042885156,0.9032390161457415,0,1,1,0,1,1,-1,-1
W2,28198,2,190,7.987936546689759,nan,-0.14909320458003752,-0.10074412362151235,-0.01768764248830737,-0.06826682388782501,-0.04712092772886371,-0.05248472294166528,-0.047793049226665614,-0.31098711142565383,0.9117058100690492,0,1,1,0,1,1,-1,-1
W2,28198,2,191,7.621939452104674,nan,-0.1281028374829974,-0.16820866086427635,-0.008416048621595472,-0.06396185606718063,-0.02235179067698911,-0.02469697988853955,-0.02250256607617162,-0.5144969849972959,0.9117058100690492,0,0,1,0,1,1,-1,-1
W2,28198,2,192,7.2721630562044,nan,-0.1402811777510447,-0.2684704426577045,-0.019373317182225458,-0.05973085016012192,-0.051227082004750145,-0.05714119972076003,-0.05202821907231021,-0.770960766870589,0.9117058100690492,0,1,1,0,1,1,-1,-1
W2,28198,2,193,7.01518578142711,nan,-0.12045439544117117,-0.22710229143904861,-0.04499785193302925,-0.055033739656209946,-0.11814517591760908,-0.13466710445649693,-0.12248623217229104,-0.6706336656095986,0.9117058100690492,0,1,1,0,1,1,-1,-1
W2,28198,2,194,6.757962391087374,nan,-0.09775900315700307,-0.25133048897108734,-0.06409267934523184,-0.05043913051486015,-0.16691118919164077,-0.19320011739765974,-0.1756786583048701,-0.7277345341031634,0.9117058100690492,0,1,1,0,1,1,-1,-1
W2,28198,2,198,3.1860657616528787,nan,-0.11752401351541716,-0.21028046633887965,-0.012780040529356603,-0.1888103187084198,-0.03172855498417897,-0.033038311789383774,-0.032054535463709635,-0.5582277776977109,0.9704990481645902,0,1,0,0,1,1,-1,-1
W2,28198,2,199,2.1576195881103954,nan,-0.1169825637125873,-0.12080152469631009,-0.03214794475627218,-0.19119904935359955,-0.07809060470310776,-0.0826170154854779,-0.08013065668257098,-0.3205299557969755,0.9704990481645902,0,0,0,0,1,1,-1,-1
W2,28198,2,200,1.2499919519590135,nan,-0.08442336454696453,-0.08452299959792153,-0.028819524453069643,-0.16714589297771454,-0.06887336735577389,-0.0726674445884445,-0.0704838327713187,-0.21901836153924056,0.9704990481645902,0,0,0,0,1,1,-1,-1
W2,28198,2,201,1.5736529228693963,nan,-0.09219834753591867,-0.12567934023491284,-0.018855795773770695,-0.20423221588134766,-0.045390589705942855,-0.04750108807661865,-0.0460812754586388,-0.3299474966976563,0.9704990481645902,0,0,0,0,1,1,-1,-1
W2,28198,2,202,1.8978818071307835,nan,-0.10027967285154316,-0.12659498272813263,-0.0227726442175439,-0.16005398333072662,-0.05512622167772778,-0.05787533566062494,-0.05614158048958645,-0.33436940420880507,0.9704990481645902,0,0,0,0,1,1,-1,-1
W2,28198,2,203,2.190873893167552,nan,-0.09977235785639531,-0.11643954046974214,-0.019873639741421163,-0.17312374711036682,-0.048388935321635324,-0.05068122805391941,-0.04916545858123183,-0.3090382155870495,0.9704990481645902,0,0,0,0,1,1,-1,-1
W2,28198,2,204,2.4950344819174983,nan,-0.09323498761053087,-0.10712837283628694,-0.02668640699018765,-0.20027510821819305,-0.06529304314788507,-0.06876961889369855,-0.06670528399690452,-0.2856164776233614,0.9704990481645902,0,0,0,0,1,1,-1,-1
W2,28198,2,205,2.844563050002995,nan,-0.09464551470431201,-0.10932144974340516,-0.025823924770547277,-0.2024824023246765,-0.06360961319511188,-0.06694919933132652,-0.06494038594471556,-0.29349350899022164,0.9704990481645902,0,0,0,0,1,1,-1,-1
W2,28198,2,206,3.241467057337374,nan,-0.09431189407412027,-0.10732729771494506,-0.028972245270907616,-0.21754249930381775,-0.0718723639599924,-0.07584113021633289,-0.07356198595504007,-0.2902387775390917,0.9704990481645902,0,0,0,0,1,1,-1,-1
W2,28198,2,207,3.610236904537234,nan,-0.08997994867860584,-0.11445263541933097,-0.029321906197610513,-0.2293591946363449,-0.07325212450631506,-0.07731920603139569,-0.07499526015468697,-0.31200111471072517,0.9704990481645902,0,0,0,0,1,1,-1,-1
W2,28198,2,208,3.9596975538868615,nan,-0.08697380542949086,-0.1159171939434616,-0.03228309701670241,-0.25036656856536865,-0.08115591072696342,-0.0858694770329655,-0.08328508341424187,-0.3181825762066764,0.9704990481645902,0,0,0,0,1,1,-1,-1
W2,28198,2,209,4.2974578719374215,nan,-0.08622478292442357,-0.1236424782158293,-0.03256672757070441,-0.2637208104133606,-0.08240428854618628,-0.08835691442092537,-0.08458548302170553,-0.3462441034498006,0.9581643608304531,0,0,0,0,1,1,-1,-1
W2,28198,2,210,4.635350852731245,nan,-0.07927648711272475,-0.13057720277147322,-0.0295945208531517,-0.2800056040287018,-0.07541829378650779,-0.08066859841883482,-0.07722989875216717,-0.3681288188347877,0.9581643608304531,0,0,0,0,1,1,-1,-1
W2,28198,2,211,4.972797398521102,nan,-0.07738700973055396,-0.13356404572311747,-0.026902108021240715,-0.29040905833244324,-0.06904281641822847,-0.07368536412221764,-0.07054839779924693,-0.3790408190568729,0.9581643608304531,0,0,0,0,1,1,-1,-1
W2,28198,2,212,5.314717796437372,nan,-0.07704165905045728,-0.10091229083207151,-0.04610282911827108,-0.24406175315380096,-0.11867564404881088,-0.12866234991895864,-0.12314473269826134,-0.28755354335925953,0.9581643608304531,0,0,0,0,1,1,-1,-1
W2,28198,2,213,5.530877873942591,nan,-0.07015318963208445,-0.08476394052458386,-0.060200902206801986,-0.28231081366539,-0.155013600610127,-0.16996539619990844,-0.16265860806997479,-0.2416064925219081,0.9581643608304531,0,0,0,0,1,1,-1,-1
